w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_bottom_left_T
9.2,3.4,9.4,8.0,14.0,28.0,0.0,0.51,14.0,34.0,0.14,0.09,2.0,32.0,0.175,0.02,0.1,0.48,1.3,4.5,3.9,4.7,28.0,14.0,2.6,0.9,1.3,4.2,0.73,2.4,0.123834827778926
39.2,13.0,4.6,15.2,20.0,14.8,0.0,0.5,14.0,30.0,0.175,0.07,2.0,16.0,0.14,0.05,0.1,0.42,1.0,1.8,3.7,4.1,7.0,19.0,4.0,0.4,2.0,1.2,0.91,3.4,0.0576932480637644
52.4,1.0,13.0,12.8,10.4,48.4,0.0,0.51,14.0,16.0,0.14,0.09,2.0,34.0,0.07,0.04,0.1,0.25,1.3,1.5,2.0,2.1,29.0,20.0,0.6,3.8,3.0,4.7,0.89,1.4,0.0149757783688669
28.4,11.8,4.6,22.4,14.0,18.4,0.0,0.51,14.0,25.0,0.105,0.02,2.0,19.0,0.14,0.04,0.1,0.37,1.8,0.6,3.6,4.7,8.0,1.0,2.4,4.4,1.9,5.0,0.51,1.7,0.0788916900947912
16.4,4.6,5.8,12.8,10.4,19.6,0.0,0.5,14.0,26.0,0.07,0.05,2.0,7.0,0.07,0.03,0.1,0.19,1.2,2.5,2.7,2.5,19.0,22.0,4.4,2.2,3.5,1.3,0.11,1.0,0.111036985087419
36.8,5.8,10.6,18.8,8.0,28.0,0.0,0.5,14.0,31.0,0.105,0.03,2.0,11.0,0.07,0.01,0.1,0.4,0.5,1.2,4.2,4.3,19.0,23.0,2.2,3.5,1.8,0.9,0.35,2.4,0.0284799107753631
15.2,11.8,10.6,24.8,18.8,40.0,0.0,0.5,14.0,27.0,0.07,0.05,2.0,31.0,0.14,0.06,0.1,0.32,1.4,2.3,4.6,3.6,27.0,30.0,4.0,4.1,3.0,0.9,0.43,2.2,0.0651156401356895
26.0,4.6,10.6,16.4,14.0,31.6,0.0,0.5,14.0,32.0,0.105,0.02,2.0,20.0,0.175,0.1,0.1,0.24,1.1,3.9,4.6,2.6,6.0,13.0,4.5,2.6,4.1,4.4,0.88,2.3,0.0372257412701128
50.0,11.8,5.8,24.8,17.6,32.8,0.0,0.5,14.0,35.0,0.07,0.07,2.0,8.0,0.175,0.03,0.1,0.2,1.7,3.9,4.5,3.4,18.0,24.0,3.8,1.9,0.1,3.1,0.65,2.3,0.0353768845925192
20.0,3.4,8.2,20.0,17.6,29.2,0.0,0.51,14.0,33.0,0.14,0.09,2.0,28.0,0.14,0.03,0.1,0.25,1.3,3.4,4.7,4.2,23.0,6.0,3.4,1.1,3.5,2.3,0.33,2.5,0.062246662690507
12.8,9.4,5.8,10.4,26.0,6.4,0.0,0.51,14.0,31.0,0.105,0.1,2.0,15.0,0.175,0.07,0.1,0.3,2.6,2.3,4.9,4.3,28.0,4.0,5.0,1.2,2.7,4.9,0.43,3.2,0.148758784704044
30.8,10.6,10.6,12.8,21.2,19.6,0.0,0.51,14.0,33.0,0.14,0.06,2.0,10.0,0.14,0.07,0.1,0.16,1.1,3.1,3.7,3.1,14.0,15.0,4.6,4.5,0.2,2.7,0.24,3.0,0.0323486877496004
32.0,9.4,7.0,14.0,8.0,13.6,0.0,0.51,14.0,13.0,0.105,0.08,2.0,9.0,0.105,0.05,0.1,0.23,0.8,1.4,5.0,2.5,10.0,10.0,4.4,4.5,1.5,2.5,0.44,1.9,0.0471892451949584
6.8,5.8,9.4,6.8,14.0,29.2,0.0,0.51,14.0,24.0,0.175,0.04,2.0,10.0,0.175,0.08,0.1,0.32,1.4,2.1,4.6,4.9,20.0,13.0,4.6,1.7,4.4,1.2,0.55,2.4,0.165596987127605
40.4,11.8,10.6,14.0,5.6,22.0,0.0,0.5,14.0,19.0,0.105,0.08,2.0,10.0,0.105,0.1,0.1,0.34,0.5,1.3,2.9,2.1,13.0,21.0,3.0,2.4,4.7,3.8,0.22,1.5,0.0261101513421873
30.8,13.0,2.2,10.4,20.0,30.4,0.0,0.51,14.0,25.0,0.105,0.06,2.0,23.0,0.07,0.02,0.1,0.24,2.1,3.0,5.0,4.9,21.0,12.0,0.8,1.3,4.7,0.5,0.19,1.3,0.15539384795998
30.8,9.4,7.0,8.0,17.6,36.4,0.0,0.51,14.0,17.0,0.105,0.05,2.0,21.0,0.175,0.02,0.1,0.47,1.3,2.0,4.9,4.2,5.0,14.0,1.0,2.2,1.7,3.9,1.19,4.1,0.0476347738954798
28.4,11.8,11.8,11.6,4.4,10.0,0.0,0.51,14.0,26.0,0.175,0.01,2.0,11.0,0.07,0.04,0.1,0.33,0.5,2.5,2.6,4.7,13.0,1.0,4.5,2.6,0.1,1.4,0.21,1.4,0.0313069264701892
18.8,7.0,3.4,4.4,9.2,19.6,0.0,0.51,14.0,29.0,0.14,0.09,2.0,20.0,0.105,0.08,0.1,0.21,0.4,2.3,2.0,4.4,25.0,25.0,0.7,4.2,3.7,4.2,0.39,1.6,0.163835224295566
24.8,1.0,13.0,8.0,17.6,24.4,0.0,0.5,14.0,28.0,0.175,0.07,2.0,26.0,0.175,0.05,0.1,0.33,1.7,1.8,5.0,2.4,17.0,7.0,0.7,2.2,2.7,4.9,1.66,1.7,0.0320182520819856
44.0,11.8,13.0,10.4,11.6,6.4,0.0,0.51,14.0,24.0,0.105,0.03,2.0,15.0,0.14,0.04,0.1,0.28,0.8,0.8,3.3,4.9,16.0,18.0,4.0,3.0,3.4,0.5,0.41,1.1,0.0183228727370754
46.4,8.2,9.4,23.6,15.2,22.0,0.0,0.51,14.0,21.0,0.175,0.07,2.0,27.0,0.105,0.1,0.1,0.38,0.7,0.8,4.8,3.0,24.0,29.0,3.7,0.8,3.9,4.6,0.43,1.1,0.0236274790324013
41.6,9.4,8.2,14.0,26.0,10.0,0.0,0.51,14.0,26.0,0.14,0.1,2.0,27.0,0.14,0.02,0.1,0.42,3.5,3.2,4.1,4.6,15.0,19.0,0.3,2.8,4.2,4.8,0.26,4.0,0.031442310058064
10.4,13.0,13.0,22.4,4.4,18.4,0.0,0.51,14.0,29.0,0.14,0.04,2.0,28.0,0.175,0.02,0.1,0.38,0.2,3.1,2.8,3.5,15.0,14.0,2.4,2.5,2.3,3.2,0.16,1.4,0.0842105354828325
9.2,4.6,13.0,20.0,8.0,30.4,0.0,0.51,14.0,19.0,0.105,0.07,2.0,20.0,0.07,0.07,0.1,0.39,0.6,1.4,5.0,3.4,21.0,2.0,3.9,1.8,2.3,0.4,0.27,1.2,0.0876052334749051
46.4,13.0,4.6,14.0,4.4,53.2,0.0,0.5,14.0,27.0,0.175,0.06,2.0,5.0,0.175,0.03,0.1,0.44,0.5,1.1,1.4,2.6,0.0,7.0,4.5,3.2,0.2,3.3,0.18,1.0,0.049904007578605
47.6,10.6,13.0,18.8,10.4,22.0,0.0,0.51,14.0,10.0,0.14,0.03,2.0,35.0,0.175,0.02,0.1,0.15,0.5,1.2,2.8,2.9,1.0,26.0,4.4,3.4,2.4,1.0,0.23,1.1,0.0172440721827398
45.2,5.8,9.4,8.0,21.2,5.2,0.0,0.5,14.0,25.0,0.105,0.07,2.0,14.0,0.07,0.07,0.1,0.16,1.8,1.9,4.5,4.1,20.0,25.0,4.0,1.3,3.2,3.1,1.06,3.4,0.0247862017109602
39.2,11.8,9.4,12.8,16.4,4.0,0.0,0.51,14.0,30.0,0.105,0.02,2.0,8.0,0.105,0.01,0.1,0.22,1.4,1.3,4.7,3.0,9.0,25.0,2.7,1.4,2.7,0.4,0.26,2.3,0.029244208181616
39.2,13.0,10.6,10.4,5.6,44.8,0.0,0.5,14.0,21.0,0.105,0.1,2.0,7.0,0.035,0.03,0.1,0.48,0.3,0.5,2.1,3.8,7.0,0.0,3.8,2.6,3.6,2.5,0.14,1.4,0.0260872510855473
18.8,4.6,5.8,26.0,12.8,26.8,0.0,0.51,14.0,27.0,0.105,0.1,2.0,25.0,0.07,0.04,0.1,0.24,1.6,2.3,3.5,5.0,3.0,20.0,3.7,4.1,1.9,2.2,0.56,2.0,0.0964405389807237
45.2,10.6,9.4,16.4,9.2,19.6,0.0,0.51,14.0,29.0,0.14,0.03,2.0,12.0,0.175,0.06,0.1,0.4,0.7,3.2,1.5,3.4,28.0,14.0,0.5,1.9,3.2,1.7,0.62,1.4,0.0242262275642657
29.6,1.0,3.4,8.0,18.8,30.4,0.0,0.51,14.0,18.0,0.105,0.03,2.0,27.0,0.105,0.01,0.1,0.12,1.8,0.7,4.6,4.5,0.0,4.0,0.7,2.6,4.0,1.8,0.32,3.2,0.105183484129297
29.6,8.2,13.0,4.4,8.0,49.6,0.0,0.51,14.0,10.0,0.105,0.07,2.0,18.0,0.07,0.06,0.1,0.16,1.0,1.1,3.7,3.3,2.0,20.0,0.6,4.1,0.2,1.4,0.66,3.1,0.0282933163127839
52.4,7.0,11.8,8.0,20.0,14.8,0.0,0.51,14.0,35.0,0.105,0.02,2.0,27.0,0.07,0.07,0.1,0.39,1.9,4.4,4.1,4.7,10.0,3.0,1.6,3.5,3.0,1.0,1.26,2.8,0.0171755229762534
48.8,2.2,5.8,4.4,23.6,48.4,0.0,0.5,14.0,32.0,0.175,0.03,2.0,28.0,0.14,0.1,0.1,0.43,1.8,2.4,3.9,4.6,2.0,6.0,0.1,3.1,0.3,2.0,0.49,3.2,0.0361383479869184
41.6,11.8,4.6,8.0,6.8,10.0,0.0,0.51,14.0,31.0,0.035,0.03,2.0,17.0,0.14,0.1,0.1,0.23,0.3,1.5,4.5,2.7,29.0,21.0,0.3,3.9,4.6,0.3,0.1,1.0,0.0564988757556796
51.2,8.2,7.0,16.4,24.8,18.4,0.0,0.5,14.0,33.0,0.175,0.07,2.0,11.0,0.175,0.1,0.1,0.49,1.1,2.3,4.7,4.6,16.0,20.0,1.1,1.7,3.7,0.7,0.5,4.1,0.027805404315745
34.4,11.8,9.4,24.8,18.8,46.0,0.0,0.5,14.0,32.0,0.175,0.07,2.0,33.0,0.175,0.04,0.1,0.17,2.4,2.7,5.0,3.0,22.0,21.0,1.3,3.1,1.0,4.5,0.39,2.7,0.032079358862668
45.2,13.0,8.2,23.6,5.6,28.0,0.0,0.5,14.0,20.0,0.105,0.09,2.0,20.0,0.105,0.1,0.1,0.31,0.3,2.1,1.9,2.8,0.0,25.0,0.5,0.8,1.9,0.9,0.18,1.4,0.0308675693877056
24.8,8.2,13.0,18.8,4.4,20.8,0.0,0.5,14.0,29.0,0.105,0.06,2.0,30.0,0.105,0.09,0.1,0.16,0.5,1.3,1.1,1.2,17.0,4.0,4.0,4.2,3.7,2.4,0.2,1.0,0.0334129597638141
50.0,8.2,3.4,20.0,12.8,6.4,0.0,0.51,14.0,28.0,0.105,0.06,2.0,11.0,0.175,0.03,0.1,0.19,0.6,0.2,2.6,4.6,0.0,27.0,2.5,3.1,1.4,3.9,0.16,1.8,0.0651613616734647
21.2,11.8,5.8,10.4,6.8,5.2,0.0,0.51,14.0,25.0,0.14,0.02,2.0,7.0,0.175,0.01,0.1,0.15,0.8,3.0,4.1,2.2,0.0,10.0,2.0,1.0,0.8,1.6,0.26,1.6,0.0852065877320279
36.8,13.0,5.8,17.6,21.2,49.6,0.0,0.51,14.0,18.0,0.105,0.01,2.0,24.0,0.07,0.04,0.1,0.42,1.8,1.7,4.9,3.1,12.0,13.0,0.6,4.8,2.1,3.4,0.39,2.7,0.0495687200427918
50.0,3.4,13.0,17.6,3.2,35.2,0.0,0.51,14.0,34.0,0.14,0.07,2.0,30.0,0.14,0.07,0.1,0.24,0.3,4.1,2.0,4.2,4.0,2.0,3.5,2.8,1.7,4.6,0.18,1.0,0.0172531990876972
14.0,10.6,5.8,20.0,6.8,40.0,0.0,0.51,14.0,28.0,0.105,0.05,2.0,20.0,0.175,0.02,0.1,0.24,0.8,0.6,4.1,2.2,25.0,25.0,2.7,0.4,3.9,3.7,0.46,2.1,0.124933145191705
24.8,2.2,10.6,23.6,14.0,6.4,0.0,0.51,14.0,29.0,0.105,0.06,2.0,32.0,0.175,0.07,0.1,0.24,1.5,3.8,4.0,3.5,29.0,16.0,0.6,3.5,1.0,5.0,1.28,3.4,0.0388240340649554
40.4,2.2,10.6,16.4,23.6,10.0,0.0,0.5,14.0,35.0,0.105,0.08,2.0,26.0,0.035,0.01,0.1,0.09,1.8,4.1,4.8,5.0,8.0,1.0,3.4,0.7,3.2,0.7,1.14,2.9,0.0242312408228201
52.4,8.2,3.4,26.0,21.2,40.0,0.0,0.51,14.0,30.0,0.175,0.1,2.0,29.0,0.105,0.05,0.1,0.21,2.4,2.7,3.9,4.4,5.0,18.0,2.3,2.2,3.2,2.4,2.11,2.8,0.0592435375031936
36.8,4.6,13.0,6.8,21.2,41.2,0.0,0.5,14.0,27.0,0.14,0.1,2.0,35.0,0.07,0.05,0.1,0.32,1.4,2.2,4.6,4.0,8.0,14.0,0.8,2.9,3.0,2.3,0.13,2.1,0.022400706774204
46.4,9.4,5.8,14.0,24.8,19.6,0.0,0.5,14.0,28.0,0.105,0.04,2.0,29.0,0.105,0.07,0.1,0.37,2.0,2.6,4.5,4.3,12.0,30.0,4.5,0.5,4.2,1.6,1.7,3.0,0.038097605969535
47.6,3.4,11.8,26.0,11.6,14.8,0.0,0.5,14.0,17.0,0.07,0.04,2.0,6.0,0.14,0.02,0.1,0.26,0.9,1.2,5.0,2.9,26.0,30.0,3.2,2.3,1.4,3.2,0.1,1.9,0.0185654841786302
34.4,4.6,13.0,21.2,22.4,47.2,0.0,0.51,14.0,31.0,0.175,0.02,2.0,15.0,0.105,0.01,0.1,0.06,1.5,2.3,4.9,3.8,2.0,22.0,0.5,4.3,3.2,0.3,0.13,3.5,0.0232396567101357
40.4,5.8,10.6,9.2,12.8,11.2,0.0,0.5,14.0,26.0,0.175,0.06,2.0,8.0,0.105,0.03,0.1,0.37,0.9,1.2,4.9,5.0,11.0,28.0,0.9,0.2,1.9,0.4,0.26,1.7,0.0242949493595422
40.4,13.0,4.6,14.0,17.6,5.2,0.0,0.51,14.0,24.0,0.07,0.07,2.0,27.0,0.035,0.01,0.1,0.1,1.8,2.4,4.7,2.2,16.0,2.0,2.4,4.8,1.8,0.8,0.74,1.8,0.0573488814703856
50.0,9.4,10.6,21.2,21.2,14.8,0.0,0.51,14.0,25.0,0.14,0.08,2.0,35.0,0.14,0.01,0.1,0.18,2.0,2.4,4.5,4.4,10.0,21.0,2.5,2.9,3.5,2.9,1.06,2.6,0.0194881740430548
16.4,13.0,4.6,8.0,8.0,50.8,0.0,0.51,14.0,32.0,0.035,0.03,2.0,31.0,0.175,0.02,0.1,0.35,0.4,0.2,2.1,2.5,1.0,30.0,1.2,1.0,0.5,0.7,0.15,2.0,0.14492464888853
34.4,2.2,11.8,24.8,17.6,29.2,0.0,0.51,14.0,27.0,0.175,0.05,2.0,22.0,0.14,0.09,0.1,0.3,1.8,3.2,4.6,2.6,8.0,27.0,1.4,4.8,3.1,3.7,1.17,1.7,0.0261089171273785
27.2,4.6,7.0,16.4,23.6,47.2,0.0,0.5,14.0,25.0,0.07,0.03,2.0,17.0,0.175,0.04,0.1,0.29,1.5,1.1,5.0,5.0,4.0,24.0,1.6,4.2,3.7,3.7,1.02,4.2,0.0591657168354114
29.6,9.4,11.8,21.2,18.8,46.0,0.0,0.5,14.0,28.0,0.175,0.05,2.0,12.0,0.105,0.01,0.1,0.09,2.3,1.5,3.6,2.6,25.0,24.0,3.2,4.9,4.3,0.9,0.17,2.2,0.0296559929344007
11.6,4.6,13.0,20.0,5.6,13.6,0.0,0.51,14.0,16.0,0.175,0.09,2.0,20.0,0.175,0.04,0.1,0.19,0.5,1.6,3.3,3.7,7.0,17.0,0.8,0.2,1.5,1.5,0.3,1.6,0.0693756310476035
20.0,4.6,13.0,4.4,23.6,50.8,0.0,0.5,14.0,26.0,0.14,0.09,2.0,27.0,0.14,0.05,0.1,0.27,2.7,2.2,4.4,3.9,9.0,14.0,1.3,2.6,4.4,2.6,0.51,3.7,0.0401427603351427
52.4,11.8,7.0,12.8,6.8,14.8,0.0,0.5,14.0,34.0,0.07,0.04,2.0,25.0,0.105,0.04,0.1,0.34,0.8,3.3,3.4,3.9,13.0,16.0,1.8,0.3,0.9,2.8,0.76,2.5,0.0298688335871076
27.2,1.0,5.8,5.6,11.6,47.2,0.0,0.5,14.0,30.0,0.175,0.06,2.0,32.0,0.14,0.09,0.1,0.35,1.4,2.5,3.1,3.3,2.0,30.0,4.7,0.9,1.9,2.0,0.34,1.7,0.0654212541206135
26.0,9.4,4.6,26.0,23.6,35.2,0.0,0.51,14.0,34.0,0.07,0.02,2.0,16.0,0.105,0.05,0.1,0.12,2.3,3.0,4.9,3.7,0.0,12.0,1.3,3.0,2.0,2.6,0.84,2.4,0.0891767734301552
17.6,1.0,10.6,10.4,12.8,17.2,0.0,0.5,14.0,10.0,0.07,0.07,2.0,30.0,0.14,0.03,0.1,0.22,1.1,1.3,4.1,2.0,17.0,3.0,2.9,4.0,2.7,1.1,0.49,1.0,0.0537457736381923
50.0,10.6,1.0,12.8,3.2,6.4,0.0,0.51,14.0,31.0,0.105,0.02,2.0,21.0,0.105,0.04,0.1,0.21,0.2,2.3,1.8,3.8,5.0,2.0,1.3,1.3,3.0,1.3,0.15,1.3,0.212568678993114
10.4,13.0,10.6,14.0,15.2,37.6,0.0,0.5,14.0,24.0,0.035,0.03,2.0,27.0,0.14,0.09,0.1,0.32,2.0,2.0,4.3,3.3,7.0,16.0,3.5,1.9,3.5,3.8,0.13,1.0,0.0951354900766119
30.8,11.8,2.2,9.2,9.2,7.6,0.0,0.5,14.0,33.0,0.175,0.09,2.0,12.0,0.105,0.04,0.1,0.18,0.9,0.5,3.8,2.8,30.0,28.0,0.5,0.2,1.9,2.5,0.14,2.7,0.153074634001208
33.2,3.4,9.4,12.8,22.4,13.6,0.0,0.51,14.0,33.0,0.105,0.02,2.0,33.0,0.175,0.08,0.1,0.29,2.1,3.6,4.6,3.6,10.0,16.0,3.7,2.3,2.6,2.2,1.21,3.2,0.0351095111816178
35.6,1.0,10.6,18.8,9.2,44.8,0.0,0.51,14.0,29.0,0.14,0.05,2.0,29.0,0.07,0.02,0.1,0.32,0.8,0.6,2.9,3.9,5.0,3.0,3.7,2.3,2.9,0.1,0.51,2.2,0.0262469500842251
51.2,5.8,2.2,26.0,5.6,5.2,0.0,0.51,14.0,33.0,0.07,0.06,2.0,21.0,0.175,0.08,0.1,0.28,0.3,3.6,2.1,2.0,12.0,5.0,4.0,5.0,0.9,1.6,0.12,1.6,0.0945381436569522
45.2,7.0,10.6,10.4,8.0,11.2,0.0,0.51,14.0,32.0,0.07,0.06,2.0,24.0,0.14,0.02,0.1,0.22,0.4,1.8,2.6,1.3,24.0,16.0,5.0,0.3,0.8,4.4,0.24,1.2,0.0216316434788505
42.8,1.0,4.6,14.0,16.4,4.0,0.0,0.5,14.0,23.0,0.07,0.05,2.0,11.0,0.105,0.08,0.1,0.46,1.2,1.8,4.2,2.7,18.0,4.0,2.7,2.2,4.0,2.9,0.12,1.1,0.0509375176887983
30.8,10.6,2.2,18.8,8.0,46.0,0.0,0.51,14.0,28.0,0.105,0.03,2.0,4.0,0.14,0.1,0.1,0.47,0.8,3.4,2.5,2.3,3.0,1.0,3.6,2.7,0.6,1.1,0.1,1.5,0.168420791522115
46.4,9.4,9.4,22.4,10.4,24.4,0.0,0.51,14.0,24.0,0.07,0.07,2.0,23.0,0.105,0.1,0.1,0.24,1.0,3.0,3.0,3.3,16.0,6.0,2.3,3.2,3.9,1.6,0.62,2.9,0.0259440819923653
17.6,3.4,13.0,4.4,18.8,20.8,0.0,0.51,14.0,21.0,0.14,0.07,2.0,17.0,0.105,0.08,0.1,0.28,2.1,2.2,4.6,3.7,12.0,14.0,4.8,3.9,4.7,4.1,0.88,3.6,0.0468356860788091
26.0,11.8,4.6,11.6,3.2,53.2,0.0,0.5,14.0,22.0,0.175,0.1,2.0,7.0,0.175,0.07,0.1,0.35,0.4,1.3,1.3,4.1,5.0,2.0,1.2,2.4,2.4,4.8,0.19,1.2,0.0819623744976838
45.2,3.4,8.2,10.4,8.0,28.0,0.0,0.5,14.0,30.0,0.14,0.04,2.0,34.0,0.07,0.05,0.1,0.29,1.0,2.9,3.7,2.1,2.0,11.0,4.1,3.2,3.6,2.9,0.15,1.7,0.028161374404365
30.8,1.0,8.2,24.8,10.4,22.0,0.0,0.51,14.0,23.0,0.105,0.07,2.0,22.0,0.14,0.07,0.1,0.17,1.4,0.6,2.5,2.6,30.0,21.0,1.0,3.3,5.0,4.3,0.18,1.7,0.0399662089412815
21.2,3.4,5.8,5.6,4.4,24.4,0.0,0.51,14.0,30.0,0.105,0.09,2.0,11.0,0.14,0.09,0.1,0.24,0.4,2.6,2.0,4.4,25.0,27.0,3.3,0.5,1.6,4.5,0.14,1.2,0.0973884923321887
29.6,3.4,4.6,12.8,14.0,7.6,0.0,0.5,14.0,30.0,0.14,0.08,2.0,19.0,0.175,0.03,0.1,0.33,1.1,2.1,3.3,3.3,21.0,16.0,2.2,3.4,2.0,4.8,0.73,3.0,0.0776408939511698
48.8,4.6,13.0,14.0,18.8,7.6,0.0,0.51,14.0,22.0,0.14,0.09,2.0,23.0,0.175,0.04,0.1,0.45,2.0,0.6,4.4,4.9,16.0,2.0,0.4,1.0,1.3,5.0,0.34,1.3,0.0169813113008499
50.0,13.0,13.0,20.0,23.6,43.6,0.0,0.5,14.0,35.0,0.175,0.02,2.0,31.0,0.175,0.06,0.1,0.21,2.3,1.6,4.8,4.3,4.0,7.0,2.5,3.4,3.0,4.8,0.7,2.6,0.0157626065882616
51.2,4.6,10.6,22.4,22.4,40.0,0.0,0.5,14.0,27.0,0.175,0.06,2.0,12.0,0.175,0.01,0.1,0.34,1.1,2.7,4.2,3.1,29.0,30.0,4.6,5.0,2.0,1.0,0.19,2.9,0.0187300702132516
17.6,9.4,13.0,10.4,9.2,18.4,0.0,0.5,14.0,31.0,0.105,0.01,2.0,10.0,0.07,0.02,0.1,0.39,1.0,4.1,3.6,4.0,20.0,24.0,2.1,1.6,2.7,3.6,0.72,1.2,0.0462369213859915
24.8,3.4,4.6,17.6,4.4,30.4,0.0,0.51,14.0,29.0,0.105,0.02,2.0,22.0,0.105,0.02,0.1,0.33,0.5,1.1,1.8,3.7,8.0,2.0,2.7,2.6,3.1,3.5,0.38,1.4,0.0930580397620653
15.2,10.6,5.8,14.0,23.6,50.8,0.0,0.5,14.0,25.0,0.14,0.04,2.0,29.0,0.035,0.03,0.1,0.28,2.2,2.5,4.5,3.6,30.0,19.0,3.9,4.8,1.5,1.9,1.19,2.7,0.121241814684135
22.4,11.8,2.2,8.0,23.6,25.6,0.0,0.51,14.0,16.0,0.105,0.03,2.0,23.0,0.105,0.06,0.1,0.35,2.4,1.8,4.8,3.5,11.0,12.0,0.1,2.5,0.1,3.5,1.62,3.0,0.214767667799757
39.2,4.6,10.6,8.0,8.0,52.0,0.0,0.51,14.0,9.0,0.07,0.02,2.0,29.0,0.175,0.06,0.1,0.47,0.6,1.1,4.5,4.4,8.0,29.0,1.9,4.8,3.9,2.1,0.16,3.0,0.0267655226847653
52.4,5.8,13.0,21.2,26.0,31.6,0.0,0.5,14.0,30.0,0.14,0.01,2.0,16.0,0.14,0.06,0.1,0.12,2.8,3.8,4.9,3.3,17.0,9.0,0.1,4.2,4.6,4.5,1.57,3.0,0.0153443461560005
52.4,10.6,13.0,22.4,16.4,49.6,0.0,0.5,14.0,31.0,0.035,0.01,2.0,33.0,0.07,0.04,0.1,0.45,1.6,3.9,3.7,4.0,16.0,5.0,4.1,3.4,0.7,1.4,1.46,1.4,0.0153524364333536
27.2,3.4,3.4,17.6,8.0,43.6,0.0,0.5,14.0,32.0,0.07,0.05,2.0,32.0,0.14,0.04,0.1,0.4,0.9,1.1,4.2,3.3,11.0,7.0,5.0,0.6,2.3,1.5,0.81,2.8,0.111490634130328
17.6,1.0,9.4,10.4,9.2,32.8,0.0,0.51,14.0,30.0,0.14,0.02,2.0,28.0,0.035,0.02,0.1,0.0,0.6,1.6,2.8,2.5,11.0,5.0,1.0,2.2,1.2,0.8,0.45,1.1,0.058585199641446
42.8,13.0,2.2,8.0,17.6,31.6,0.0,0.51,14.0,15.0,0.14,0.03,2.0,12.0,0.105,0.06,0.1,0.1,1.9,0.7,3.9,4.2,0.0,29.0,1.4,0.8,0.7,4.4,0.67,2.3,0.111565344512449
24.8,8.2,7.0,11.6,14.0,19.6,0.0,0.51,14.0,24.0,0.175,0.08,2.0,9.0,0.14,0.06,0.1,0.21,1.5,1.0,3.7,5.0,9.0,24.0,0.1,3.6,0.8,2.4,0.36,1.8,0.0611590768690081
10.4,10.6,8.2,9.2,23.6,20.8,0.0,0.5,14.0,7.0,0.14,0.06,2.0,24.0,0.175,0.01,0.1,0.16,1.8,0.5,4.2,4.6,13.0,30.0,4.3,5.0,4.7,3.6,0.46,3.7,0.12259433690099
48.8,5.8,10.6,11.6,10.4,47.2,0.0,0.5,14.0,27.0,0.175,0.09,2.0,31.0,0.07,0.07,0.1,0.43,1.1,2.5,3.9,2.6,10.0,4.0,3.0,2.9,0.2,4.3,0.65,1.6,0.0203051657158478
29.6,10.6,10.6,26.0,15.2,32.8,0.0,0.5,14.0,19.0,0.14,0.09,2.0,31.0,0.105,0.09,0.1,0.19,0.8,1.4,4.8,3.8,6.0,2.0,1.9,3.2,2.4,0.1,0.55,3.0,0.0336978070403228
42.8,2.2,11.8,9.2,18.8,49.6,0.0,0.51,14.0,28.0,0.105,0.02,2.0,30.0,0.14,0.04,0.1,0.3,1.3,1.3,3.8,4.4,3.0,2.0,4.0,0.9,3.6,1.6,1.04,2.6,0.0198383829243529
16.4,4.6,11.8,12.8,11.6,38.8,0.0,0.5,14.0,26.0,0.07,0.07,2.0,9.0,0.14,0.06,0.1,0.45,0.9,2.9,4.0,4.2,14.0,5.0,3.7,1.0,0.4,5.0,0.87,3.8,0.0564121983481042
14.0,2.2,8.2,5.6,22.4,52.0,0.0,0.5,14.0,18.0,0.14,0.08,2.0,28.0,0.14,0.04,0.1,0.4,1.0,1.5,3.7,4.3,8.0,8.0,2.7,3.1,3.2,1.0,0.1,3.5,0.0858221610485138
44.0,5.8,2.2,20.0,18.8,40.0,0.0,0.5,14.0,11.0,0.175,0.08,2.0,28.0,0.175,0.03,0.1,0.34,1.0,0.6,4.8,3.2,17.0,29.0,4.3,3.9,4.2,0.6,0.2,2.1,0.105927011168109
23.6,4.6,4.6,10.4,12.8,36.4,0.0,0.51,14.0,29.0,0.105,0.04,2.0,33.0,0.14,0.07,0.1,0.28,1.1,1.8,4.4,3.0,2.0,11.0,0.1,3.5,4.6,1.3,0.48,1.4,0.100070578283118
32.0,10.6,13.0,9.2,24.8,52.0,0.0,0.51,14.0,34.0,0.14,0.07,2.0,22.0,0.14,0.02,0.1,0.14,3.0,2.0,4.7,3.8,26.0,21.0,4.9,3.3,0.6,1.1,1.53,2.9,0.0253631674057805
42.8,13.0,8.2,14.0,15.2,25.6,0.0,0.5,14.0,34.0,0.07,0.01,2.0,14.0,0.14,0.06,0.1,0.46,1.2,3.8,4.8,4.7,5.0,26.0,1.3,4.2,4.4,5.0,0.89,2.7,0.0299801217005012
33.2,2.2,9.4,16.4,6.8,31.6,0.0,0.5,14.0,27.0,0.14,0.09,2.0,6.0,0.105,0.1,0.1,0.28,0.5,2.0,2.3,2.2,19.0,21.0,5.0,2.8,4.4,4.9,0.3,1.0,0.0328328533546497
