w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmr2_uH
4.4,8.2,5.8,11.6,4.4,34.0,0.0,0.5,14.0,32.0,0.175,0.04,2.0,28.0,0.07,0.05,0.1,0.46,0.4,4.0,2.4,4.2,20.0,27.0,3.5,2.3,2.1,1.9,0.24,1.0,3.34301170704161
23.6,3.4,1.0,15.2,3.2,17.2,0.0,0.5,14.0,21.0,0.14,0.08,2.0,7.0,0.07,0.06,0.1,0.44,0.4,1.2,1.3,3.8,6.0,30.0,2.4,2.5,4.2,3.8,0.24,1.2,12.6555029821526
10.4,9.4,2.2,17.6,21.2,29.2,0.0,0.51,14.0,30.0,0.14,0.02,2.0,32.0,0.105,0.03,0.1,0.2,2.1,3.6,5.0,4.5,26.0,24.0,1.2,4.9,3.1,1.8,1.36,3.4,8.20886068879685
10.4,10.6,2.2,17.6,5.6,11.2,0.0,0.51,14.0,11.0,0.105,0.1,2.0,27.0,0.035,0.01,0.1,0.4,0.7,0.9,2.3,2.0,22.0,2.0,3.2,0.7,2.0,1.1,0.22,1.5,10.5600978815953
21.2,1.0,1.0,10.4,3.2,48.4,0.0,0.51,14.0,21.0,0.035,0.01,2.0,20.0,0.175,0.04,0.1,0.4,0.4,1.3,1.8,3.1,30.0,5.0,4.3,2.9,4.9,3.5,0.2,1.1,4.74541478746193
22.4,3.4,1.0,21.2,8.0,53.2,0.0,0.51,14.0,34.0,0.175,0.07,2.0,13.0,0.07,0.03,0.1,0.09,0.5,3.1,3.7,1.2,7.0,2.0,4.8,1.7,0.1,4.6,0.48,1.0,11.396869706095
22.4,3.4,1.0,24.8,8.0,34.0,0.0,0.5,14.0,27.0,0.105,0.01,2.0,26.0,0.07,0.01,0.1,0.11,0.9,1.1,4.4,2.5,5.0,25.0,3.8,3.3,2.4,4.9,0.67,1.8,12.1693859192773
6.8,1.0,3.4,14.0,11.6,10.0,0.0,0.51,14.0,23.0,0.105,0.05,2.0,15.0,0.105,0.07,0.1,0.25,1.1,1.8,3.6,3.7,14.0,3.0,1.4,2.7,1.7,1.6,1.07,3.2,2.18691657229408
6.8,8.2,3.4,26.0,10.4,25.6,0.0,0.51,14.0,31.0,0.14,0.06,2.0,6.0,0.07,0.04,0.1,0.48,0.8,2.2,3.2,2.8,2.0,28.0,1.0,3.6,4.0,1.5,0.3,1.0,7.27473193736739
23.6,10.6,1.0,12.8,3.2,34.0,0.0,0.51,14.0,25.0,0.105,0.02,2.0,22.0,0.105,0.07,0.1,0.36,0.3,1.8,1.7,1.8,15.0,29.0,1.5,4.7,4.1,3.7,0.19,1.2,17.7353728481543
6.8,5.8,3.4,14.0,17.6,50.8,0.0,0.51,14.0,29.0,0.035,0.02,2.0,23.0,0.07,0.03,0.1,0.39,1.0,0.6,4.2,4.3,6.0,20.0,0.2,1.1,5.0,4.2,0.59,3.2,4.60409423896697
24.8,1.0,1.0,5.6,9.2,4.0,0.0,0.51,14.0,32.0,0.105,0.05,2.0,34.0,0.175,0.09,0.1,0.28,0.9,3.5,2.2,2.1,25.0,15.0,3.4,0.3,4.7,2.8,0.75,1.3,5.45056374101833
11.6,7.0,2.2,10.4,16.4,16.0,0.0,0.51,14.0,27.0,0.07,0.02,2.0,12.0,0.07,0.02,0.1,0.39,1.9,0.8,4.5,4.0,6.0,26.0,2.0,2.6,2.1,1.0,0.23,2.1,7.00456471630738
24.8,5.8,1.0,12.8,6.8,24.4,0.0,0.5,14.0,34.0,0.175,0.06,2.0,22.0,0.14,0.05,0.1,0.3,0.7,1.2,1.9,4.5,4.0,11.0,3.2,2.8,4.4,4.8,0.31,1.0,15.1020443211688
11.6,8.2,2.2,14.0,4.4,40.0,0.0,0.5,14.0,6.0,0.14,0.09,2.0,7.0,0.14,0.06,0.1,0.34,0.5,0.5,2.1,4.7,17.0,11.0,1.3,2.7,4.4,4.9,0.14,1.6,8.8429656382457
24.8,11.8,1.0,8.0,6.8,10.0,0.0,0.51,14.0,18.0,0.105,0.08,2.0,15.0,0.105,0.07,0.1,0.19,0.7,1.7,2.3,4.9,29.0,26.0,3.7,4.1,4.0,2.1,0.54,1.2,14.6594692119765
11.6,2.2,2.2,9.2,20.0,28.0,0.0,0.5,14.0,30.0,0.14,0.06,2.0,21.0,0.175,0.07,0.1,0.42,2.4,2.4,3.3,3.4,25.0,30.0,0.3,0.2,0.6,3.8,1.03,3.2,4.12229818442256
11.6,2.2,2.2,8.0,15.2,17.2,0.0,0.51,14.0,24.0,0.07,0.03,2.0,34.0,0.105,0.04,0.1,0.12,1.8,3.0,4.2,4.4,22.0,14.0,2.4,2.4,2.4,4.6,0.73,1.1,4.05115043649008
11.6,1.0,2.2,2.0,5.6,34.0,0.0,0.5,14.0,35.0,0.175,0.03,2.0,27.0,0.105,0.01,0.1,0.49,0.5,0.3,2.9,4.0,22.0,5.0,1.0,4.0,2.8,0.8,0.16,2.0,1.54216178091285
10.4,1.0,2.2,17.6,14.0,30.4,0.0,0.51,14.0,18.0,0.07,0.02,2.0,32.0,0.14,0.02,0.1,0.14,1.5,1.4,3.7,4.2,16.0,0.0,4.9,1.0,3.3,0.4,0.4,3.2,3.1945681894043
5.6,3.4,4.6,21.2,12.8,20.8,0.0,0.51,14.0,27.0,0.07,0.02,2.0,8.0,0.07,0.01,0.1,0.31,1.5,2.9,4.0,2.9,28.0,20.0,1.6,2.5,2.2,3.7,1.16,1.1,3.71693490928531
5.6,8.2,4.6,17.6,9.2,8.8,0.0,0.51,14.0,24.0,0.105,0.04,2.0,31.0,0.175,0.09,0.1,0.2,1.2,0.8,1.7,3.1,24.0,27.0,4.9,2.8,3.2,3.8,0.28,1.5,5.4475842724548
24.8,2.2,1.0,22.4,9.2,40.0,0.0,0.51,14.0,28.0,0.14,0.01,2.0,26.0,0.105,0.01,0.1,0.15,1.0,3.6,4.5,3.5,1.0,6.0,4.3,1.4,2.1,0.6,0.6,3.3,10.0088304360985
11.6,9.4,2.2,16.4,18.8,28.0,0.0,0.5,14.0,18.0,0.105,0.03,2.0,19.0,0.14,0.08,0.1,0.31,1.5,2.4,3.7,4.9,15.0,22.0,4.7,0.7,3.4,1.3,0.54,2.4,9.15536729846689
27.2,4.6,1.0,12.8,3.2,24.4,0.0,0.51,14.0,3.0,0.14,0.02,2.0,5.0,0.07,0.04,0.1,0.26,0.4,0.3,1.4,2.8,27.0,30.0,2.4,3.4,3.8,4.2,0.28,1.1,15.5174442349747
8.0,10.6,3.4,11.6,15.2,10.0,0.0,0.5,14.0,31.0,0.14,0.01,2.0,18.0,0.175,0.04,0.1,0.32,1.8,1.2,4.6,3.0,9.0,18.0,0.1,1.3,3.0,3.2,0.88,1.1,6.25246335244144
11.6,9.4,2.2,17.6,20.0,41.2,0.0,0.5,14.0,16.0,0.035,0.02,2.0,34.0,0.07,0.06,0.1,0.16,0.9,1.5,4.4,2.9,23.0,19.0,4.0,0.1,5.0,0.3,0.16,2.4,9.04820794874019
11.6,3.4,2.2,17.6,18.8,24.4,0.0,0.51,14.0,18.0,0.07,0.05,2.0,35.0,0.175,0.01,0.1,0.46,0.9,1.1,4.9,4.7,11.0,7.0,0.9,2.2,2.1,2.9,0.72,3.9,6.62065695540556
8.0,10.6,3.4,21.2,12.8,18.4,0.0,0.51,14.0,21.0,0.175,0.01,2.0,6.0,0.14,0.06,0.1,0.34,1.0,2.7,3.6,2.5,4.0,14.0,1.7,3.5,4.0,2.2,0.87,1.7,8.70207410057147
27.2,1.0,1.0,12.8,5.6,47.2,0.0,0.5,14.0,33.0,0.175,0.09,2.0,28.0,0.105,0.09,0.1,0.13,0.5,1.5,3.5,2.1,10.0,20.0,5.0,1.7,3.5,2.0,0.28,1.0,6.50688065753656
8.0,3.4,3.4,8.0,9.2,11.2,0.0,0.51,14.0,25.0,0.07,0.06,2.0,33.0,0.14,0.01,0.1,0.37,0.6,1.5,4.2,3.5,5.0,3.0,5.0,1.3,2.2,4.4,0.2,3.1,3.57879015002114
28.4,11.8,1.0,14.0,4.4,44.8,0.0,0.51,14.0,33.0,0.14,0.07,2.0,12.0,0.07,0.02,0.1,0.21,0.5,3.4,2.3,2.2,2.0,16.0,3.2,2.0,1.3,0.8,0.11,1.6,21.9268670649193
12.8,2.2,2.2,3.2,5.6,6.4,0.0,0.51,14.0,28.0,0.07,0.06,2.0,11.0,0.175,0.1,0.1,0.43,0.4,3.3,2.3,3.1,27.0,14.0,2.9,1.8,4.6,2.9,0.14,1.8,2.96126712727855
8.0,2.2,3.4,15.2,22.4,29.2,0.0,0.51,14.0,14.0,0.175,0.05,2.0,18.0,0.105,0.04,0.1,0.33,2.9,1.8,4.5,3.9,28.0,1.0,1.0,0.6,3.3,0.7,0.33,3.7,3.61243885157576
12.8,2.2,2.2,20.0,8.0,10.0,0.0,0.5,14.0,15.0,0.105,0.07,2.0,14.0,0.105,0.1,0.1,0.3,0.7,0.3,5.0,4.8,23.0,27.0,3.6,3.2,2.1,2.2,0.19,2.1,5.95654289803442
27.2,9.4,1.0,9.2,6.8,42.4,0.0,0.51,14.0,32.0,0.07,0.02,2.0,15.0,0.035,0.03,0.1,0.15,0.5,2.0,3.6,2.6,14.0,2.0,3.8,1.1,0.7,3.6,0.43,1.4,15.1281849005849
12.8,11.8,2.2,17.6,5.6,38.8,0.0,0.51,14.0,26.0,0.175,0.06,2.0,23.0,0.105,0.01,0.1,0.18,0.6,1.2,2.7,3.5,24.0,12.0,1.1,1.1,3.6,0.3,0.49,2.2,12.5927163657368
8.0,8.2,3.4,5.6,14.0,49.6,0.0,0.51,14.0,14.0,0.105,0.03,2.0,30.0,0.175,0.03,0.1,0.28,0.8,1.0,3.0,3.8,15.0,30.0,3.9,3.2,2.2,2.8,0.44,2.0,3.47573043574771
12.8,3.4,2.2,17.6,20.0,12.4,0.0,0.5,14.0,34.0,0.105,0.09,2.0,15.0,0.14,0.09,0.1,0.22,1.7,1.6,4.5,5.0,23.0,17.0,4.0,4.1,1.0,3.9,0.77,2.9,7.13217001518969
12.8,13.0,2.2,18.8,17.6,43.6,0.0,0.51,14.0,28.0,0.14,0.04,2.0,13.0,0.07,0.05,0.1,0.17,1.7,2.2,4.1,2.9,16.0,10.0,4.5,2.8,0.1,4.8,1.33,1.5,11.3391576686159
8.0,13.0,3.4,23.6,10.4,43.6,0.0,0.51,14.0,26.0,0.14,0.08,2.0,13.0,0.14,0.03,0.1,0.24,1.0,2.9,3.5,4.1,29.0,2.0,1.8,3.4,3.7,2.3,0.88,2.1,9.26205883741724
12.8,4.6,2.2,23.6,20.0,16.0,0.0,0.51,14.0,11.0,0.07,0.01,2.0,27.0,0.14,0.09,0.1,0.26,2.1,0.3,4.3,3.8,7.0,18.0,4.9,1.5,4.3,3.5,0.21,2.2,8.81240868963846
12.8,4.6,2.2,8.0,6.8,53.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,31.0,0.14,0.08,0.1,0.32,0.3,0.3,3.2,3.5,19.0,7.0,1.1,1.1,4.9,5.0,0.25,1.9,5.65963614011814
12.8,13.0,2.2,12.8,23.6,29.2,0.0,0.51,14.0,21.0,0.105,0.09,2.0,13.0,0.14,0.09,0.1,0.33,1.5,1.9,4.5,4.5,6.0,20.0,4.1,3.9,4.4,1.0,1.04,3.3,9.36740378359928
12.8,3.4,2.2,23.6,23.6,24.4,0.0,0.51,14.0,18.0,0.07,0.05,2.0,14.0,0.14,0.06,0.1,0.45,2.5,1.8,4.8,3.8,26.0,10.0,0.1,2.7,0.4,3.9,0.86,3.1,7.5112032954917
4.4,1.0,5.8,9.2,9.2,41.2,0.0,0.5,14.0,35.0,0.105,0.09,2.0,17.0,0.14,0.01,0.1,0.44,0.4,4.8,2.8,3.0,27.0,29.0,2.1,4.0,0.9,3.4,0.1,1.5,1.30353014705042
9.2,7.0,3.4,2.0,4.4,31.6,0.0,0.51,14.0,9.0,0.07,0.04,2.0,7.0,0.105,0.1,0.1,0.19,0.4,1.1,2.8,4.6,16.0,29.0,1.0,1.5,3.0,1.2,0.28,1.1,1.86305181011918
6.8,8.2,4.6,2.0,3.2,34.0,0.0,0.51,14.0,21.0,0.14,0.04,2.0,18.0,0.14,0.05,0.1,0.13,0.4,2.2,1.1,3.1,2.0,12.0,3.1,1.4,4.4,3.6,0.29,1.0,1.36878483495893
12.8,5.8,2.2,15.2,21.2,43.6,0.0,0.5,14.0,14.0,0.105,0.02,2.0,27.0,0.14,0.05,0.1,0.32,2.4,1.3,3.8,3.0,26.0,12.0,1.9,0.4,4.8,1.1,1.28,2.9,7.87812250797782
12.8,7.0,2.2,17.6,17.6,52.0,0.0,0.51,14.0,28.0,0.07,0.07,2.0,17.0,0.105,0.03,0.1,0.21,0.8,1.7,4.3,3.1,2.0,20.0,1.9,4.2,1.2,0.9,0.74,2.4,9.0848488506213
32.0,4.6,2.2,12.8,22.4,7.6,0.0,0.5,14.0,29.0,0.105,0.04,2.0,31.0,0.07,0.04,0.1,0.43,2.7,2.3,5.0,4.7,5.0,21.0,4.8,3.9,3.9,1.9,0.48,4.4,7.52264299891026
32.0,4.6,2.2,12.8,22.4,7.6,0.0,0.5,14.0,29.0,0.105,0.04,2.0,31.0,0.07,0.04,0.1,0.43,2.7,2.3,5.0,4.7,5.0,21.0,4.8,3.9,3.9,1.9,0.48,4.4,7.52264299891026
32.0,4.6,2.2,12.8,22.4,7.6,0.0,0.5,14.0,29.0,0.105,0.04,2.0,31.0,0.07,0.04,0.1,0.43,2.7,2.3,5.0,4.7,5.0,21.0,4.8,3.9,3.9,1.9,0.48,4.4,7.52264299891026
29.6,8.2,1.0,14.0,6.8,52.0,0.0,0.5,14.0,22.0,0.105,0.08,2.0,14.0,0.105,0.1,0.1,0.33,0.7,0.9,2.8,3.3,13.0,29.0,1.7,2.5,3.2,4.3,0.55,1.7,19.6099135618038
29.6,8.2,1.0,14.0,6.8,52.0,0.0,0.5,14.0,22.0,0.105,0.08,2.0,14.0,0.105,0.1,0.1,0.33,0.7,0.9,2.8,3.3,13.0,29.0,1.7,2.5,3.2,4.3,0.55,1.7,19.6099135618038
29.6,8.2,1.0,14.0,6.8,52.0,0.0,0.5,14.0,22.0,0.105,0.08,2.0,14.0,0.105,0.1,0.1,0.33,0.7,0.9,2.8,3.3,13.0,29.0,1.7,2.5,3.2,4.3,0.55,1.7,19.6099135618038
8.0,3.4,3.4,22.4,14.0,43.6,0.0,0.51,14.0,22.0,0.175,0.1,2.0,35.0,0.07,0.06,0.1,0.5,1.7,1.2,4.5,4.8,9.0,8.0,0.4,4.2,1.7,3.3,0.89,2.3,5.0830736780181
4.4,7.0,7.0,22.4,3.2,53.2,0.0,0.51,14.0,24.0,0.105,0.02,2.0,16.0,0.035,0.01,0.1,0.02,0.2,2.0,1.5,4.7,20.0,11.0,0.7,0.7,2.6,0.9,0.1,1.0,4.24482482523796
6.8,11.8,4.6,24.8,6.8,42.4,0.0,0.51,14.0,4.0,0.105,0.03,2.0,27.0,0.105,0.01,0.1,0.24,0.9,0.5,2.6,4.9,11.0,9.0,2.5,4.4,2.2,3.1,0.21,1.3,8.21513801278735
30.8,5.8,1.0,10.4,6.8,28.0,0.0,0.51,14.0,25.0,0.07,0.01,2.0,16.0,0.14,0.06,0.1,0.42,0.6,2.2,1.1,2.1,17.0,8.0,1.4,1.6,4.7,1.2,0.11,1.0,16.3077335358753
9.2,7.0,3.4,10.4,20.0,43.6,0.0,0.51,14.0,29.0,0.07,0.03,2.0,17.0,0.14,0.04,0.1,0.29,2.7,1.9,5.0,2.1,12.0,16.0,2.6,0.6,2.7,2.5,0.15,1.9,5.24956376092782
14.0,3.4,2.2,26.0,20.0,20.8,0.0,0.5,14.0,24.0,0.175,0.04,2.0,28.0,0.175,0.1,0.1,0.47,2.5,0.4,4.3,5.0,30.0,26.0,3.1,1.7,4.6,5.0,0.12,2.1,8.19168793907354
32.0,7.0,1.0,5.6,5.6,28.0,0.0,0.51,14.0,34.0,0.105,0.05,2.0,20.0,0.14,0.06,0.1,0.23,0.3,0.9,3.5,2.2,4.0,10.0,0.9,1.3,1.3,0.6,0.24,1.9,12.8132948504411
12.8,5.8,2.2,22.4,18.8,42.4,0.0,0.51,14.0,15.0,0.14,0.09,2.0,18.0,0.14,0.08,0.1,0.37,1.2,1.3,4.0,4.9,5.0,1.0,3.3,4.3,2.2,4.5,0.75,2.9,9.84094486059444
14.0,3.4,2.2,20.0,14.0,41.2,0.0,0.51,14.0,34.0,0.14,0.1,2.0,14.0,0.07,0.07,0.1,0.2,1.3,4.1,3.1,3.2,8.0,5.0,4.8,0.5,0.1,0.9,0.12,2.2,7.63019670329609
14.0,9.4,2.2,23.6,17.6,11.2,0.0,0.51,14.0,19.0,0.14,0.02,2.0,25.0,0.105,0.03,0.1,0.31,1.6,2.5,3.5,3.5,5.0,15.0,1.5,2.8,2.5,3.4,0.18,1.9,13.2074010531284
30.8,2.2,1.0,5.6,6.8,49.6,0.0,0.5,14.0,19.0,0.175,0.09,2.0,24.0,0.175,0.05,0.1,0.19,0.4,0.8,2.8,4.2,10.0,1.0,0.8,0.1,2.2,0.7,0.38,2.3,8.22007876899575
3.2,8.2,13.0,2.0,4.4,29.2,0.0,0.51,14.0,12.0,0.175,0.05,2.0,12.0,0.14,0.03,0.1,0.44,0.2,0.5,2.7,3.3,15.0,27.0,0.8,0.9,0.2,0.6,0.18,1.3,0.686239113177168
5.6,8.2,5.8,20.0,3.2,42.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,30.0,0.175,0.09,0.1,0.29,0.3,2.6,1.5,4.7,3.0,11.0,4.4,3.6,4.0,5.0,0.14,1.1,5.49419306561905
5.6,8.2,5.8,20.0,3.2,42.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,30.0,0.175,0.09,0.1,0.29,0.3,2.6,1.5,4.7,3.0,11.0,4.4,3.6,4.0,5.0,0.14,1.1,5.49419306561905
5.6,8.2,5.8,20.0,3.2,42.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,30.0,0.175,0.09,0.1,0.29,0.3,2.6,1.5,4.7,3.0,11.0,4.4,3.6,4.0,5.0,0.14,1.1,5.49419306561905
14.0,4.6,2.2,11.6,15.2,49.6,0.0,0.51,14.0,34.0,0.175,0.04,2.0,33.0,0.105,0.01,0.1,0.29,0.8,0.6,4.7,2.4,25.0,19.0,4.7,4.8,3.7,2.8,0.42,1.8,7.35490309462965
9.2,13.0,3.4,18.8,18.8,11.2,0.0,0.51,14.0,24.0,0.14,0.08,2.0,28.0,0.175,0.07,0.1,0.35,1.4,1.7,4.7,4.4,11.0,8.0,2.9,1.8,2.6,4.1,0.69,2.5,9.71472752202256
9.2,1.0,3.4,3.2,16.4,46.0,0.0,0.51,14.0,31.0,0.14,0.03,2.0,28.0,0.105,0.03,0.1,0.23,1.7,3.5,3.9,4.4,28.0,7.0,0.1,0.7,2.8,4.0,1.15,1.7,1.56586377805056
14.0,2.2,2.2,11.6,26.0,25.6,0.0,0.5,14.0,32.0,0.175,0.09,2.0,25.0,0.175,0.09,0.1,0.29,3.1,1.3,4.4,4.1,22.0,28.0,1.6,4.4,4.0,3.6,0.2,3.6,5.59540361244991
14.0,2.2,2.2,11.6,26.0,25.6,0.0,0.5,14.0,32.0,0.175,0.09,2.0,25.0,0.175,0.09,0.1,0.29,3.1,1.3,4.4,4.1,22.0,28.0,1.6,4.4,4.0,3.6,0.2,3.6,5.59540361244991
14.0,2.2,2.2,11.6,26.0,25.6,0.0,0.5,14.0,32.0,0.175,0.09,2.0,25.0,0.175,0.09,0.1,0.29,3.1,1.3,4.4,4.1,22.0,28.0,1.6,4.4,4.0,3.6,0.2,3.6,5.59540361244991
9.2,5.8,3.4,10.4,12.8,13.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,15.0,0.14,0.03,0.1,0.5,0.8,1.9,3.3,4.6,14.0,18.0,2.8,3.6,4.3,4.7,0.78,2.6,5.84473707073813
14.0,4.6,2.2,10.4,17.6,32.8,0.0,0.51,14.0,24.0,0.175,0.01,2.0,9.0,0.14,0.09,0.1,0.39,1.7,0.9,3.3,4.6,12.0,16.0,4.5,0.2,3.4,4.6,0.19,2.6,7.07776467609794
30.8,4.6,1.0,11.6,8.0,29.2,0.0,0.5,14.0,19.0,0.105,0.07,2.0,29.0,0.07,0.06,0.1,0.35,0.7,1.3,4.5,4.3,6.0,30.0,4.1,1.0,1.1,3.0,0.34,1.0,15.5663853565444
5.6,5.8,5.8,8.0,11.6,19.6,0.0,0.51,14.0,28.0,0.175,0.02,2.0,20.0,0.14,0.08,0.1,0.46,0.5,3.4,4.8,4.6,9.0,30.0,1.0,4.6,2.5,0.1,0.35,3.5,3.05652956042464
14.0,13.0,2.2,14.0,16.4,43.6,0.0,0.5,14.0,29.0,0.175,0.05,2.0,25.0,0.035,0.01,0.1,0.27,0.7,3.7,4.0,3.5,8.0,29.0,3.7,1.7,2.8,0.8,0.22,2.4,10.9448151835034
4.4,4.6,7.0,21.2,3.2,53.2,0.0,0.5,14.0,23.0,0.035,0.02,2.0,6.0,0.175,0.06,0.1,0.37,0.2,1.8,1.6,1.2,15.0,6.0,2.9,2.3,0.2,1.5,0.11,1.0,3.30421881655382
5.6,4.6,5.8,4.4,18.8,5.2,0.0,0.5,14.0,23.0,0.175,0.03,2.0,34.0,0.07,0.03,0.1,0.13,1.0,3.1,4.6,2.7,2.0,12.0,4.9,1.6,5.0,1.2,0.11,1.9,2.08449449895628
33.2,5.8,1.0,8.0,5.6,41.2,0.0,0.5,14.0,16.0,0.105,0.05,2.0,16.0,0.175,0.09,0.1,0.49,0.5,0.5,4.1,3.3,13.0,1.0,2.0,3.2,3.0,0.6,0.49,1.0,15.3052234164339
9.2,3.4,3.4,10.4,8.0,50.8,0.0,0.51,14.0,28.0,0.175,0.02,2.0,7.0,0.105,0.06,0.1,0.1,1.0,2.1,4.2,4.1,3.0,1.0,3.8,4.2,3.6,4.1,0.18,1.9,4.23328456644721
9.2,11.8,3.4,16.4,14.0,35.2,0.0,0.5,14.0,35.0,0.035,0.03,2.0,10.0,0.105,0.06,0.1,0.5,1.4,3.4,4.6,3.9,16.0,27.0,3.3,0.1,4.9,2.4,0.54,3.4,8.58087529768633
6.8,9.4,4.6,24.8,11.6,38.8,0.0,0.51,14.0,29.0,0.07,0.04,2.0,21.0,0.105,0.06,0.1,0.19,1.4,3.6,3.9,3.6,21.0,12.0,3.8,2.0,2.8,4.3,0.62,3.1,7.27864338180618
9.2,5.8,3.4,21.2,10.4,32.8,0.0,0.51,14.0,24.0,0.105,0.06,2.0,8.0,0.14,0.02,0.1,0.27,0.9,2.8,4.8,4.7,30.0,2.0,0.6,2.9,4.3,2.3,0.22,1.1,7.45066836615615
14.0,7.0,2.2,9.2,9.2,43.6,0.0,0.5,14.0,8.0,0.105,0.06,2.0,10.0,0.14,0.03,0.1,0.37,1.1,0.7,2.8,1.2,15.0,0.0,2.4,4.6,2.0,1.9,0.67,1.1,7.7844757527063
34.4,5.8,1.0,2.0,3.2,19.6,0.0,0.5,14.0,26.0,0.14,0.05,2.0,29.0,0.14,0.01,0.1,0.41,0.2,3.1,1.4,4.9,30.0,9.0,0.1,2.1,4.6,4.1,0.16,1.0,6.71711223237758
5.6,9.4,5.8,15.2,5.6,42.4,0.0,0.5,14.0,31.0,0.105,0.05,2.0,17.0,0.14,0.05,0.1,0.21,0.7,3.8,3.0,2.7,11.0,22.0,4.3,4.6,3.3,0.4,0.17,2.0,4.99588452356304
9.2,3.4,3.4,16.4,8.0,37.6,0.0,0.51,14.0,31.0,0.175,0.02,2.0,10.0,0.14,0.01,0.1,0.46,0.9,2.2,4.6,5.0,25.0,15.0,4.3,0.9,2.9,3.6,0.15,2.2,5.16735557679052
10.4,3.4,3.4,8.0,26.0,4.0,0.0,0.5,14.0,34.0,0.07,0.02,2.0,14.0,0.07,0.05,0.1,0.33,3.3,4.1,4.6,4.0,6.0,12.0,0.6,3.2,0.8,4.1,0.64,3.8,4.34912935434154
5.6,4.6,5.8,24.8,8.0,31.6,0.0,0.5,14.0,35.0,0.175,0.05,2.0,25.0,0.105,0.06,0.1,0.19,0.7,3.0,4.5,3.4,6.0,23.0,1.0,2.2,1.3,3.8,0.61,2.7,4.59589252628104
15.2,8.2,2.2,5.6,21.2,47.2,0.0,0.5,14.0,7.0,0.14,0.02,2.0,33.0,0.07,0.04,0.1,0.45,2.2,0.6,4.8,2.3,7.0,29.0,2.3,0.1,4.2,5.0,0.43,1.7,5.98995896168233
15.2,8.2,2.2,5.6,21.2,47.2,0.0,0.5,14.0,7.0,0.14,0.02,2.0,33.0,0.07,0.04,0.1,0.45,2.2,0.6,4.8,2.3,7.0,29.0,2.3,0.1,4.2,5.0,0.43,1.7,5.98995896168233
15.2,8.2,2.2,5.6,21.2,47.2,0.0,0.5,14.0,7.0,0.14,0.02,2.0,33.0,0.07,0.04,0.1,0.45,2.2,0.6,4.8,2.3,7.0,29.0,2.3,0.1,4.2,5.0,0.43,1.7,5.98995896168233
5.6,3.4,5.8,16.4,9.2,26.8,0.0,0.5,14.0,30.0,0.07,0.01,2.0,5.0,0.105,0.09,0.1,0.35,1.1,1.6,4.5,2.5,26.0,13.0,1.7,5.0,0.5,3.5,0.57,2.1,3.44479518333015
15.2,9.4,2.2,11.6,9.2,32.8,0.0,0.51,14.0,28.0,0.175,0.04,2.0,23.0,0.035,0.02,0.1,0.47,1.2,1.1,3.6,2.9,11.0,21.0,4.8,1.7,2.6,3.3,0.49,2.7,10.8157955069071
33.2,8.2,1.0,6.8,11.6,26.8,0.0,0.5,14.0,21.0,0.035,0.02,2.0,33.0,0.14,0.08,0.1,0.23,1.4,2.0,5.0,2.2,2.0,4.0,3.6,3.7,3.6,4.4,0.38,1.0,14.5632102856095
15.2,11.8,2.2,11.6,15.2,16.0,0.0,0.51,14.0,24.0,0.14,0.06,2.0,34.0,0.105,0.1,0.1,0.15,1.6,2.8,4.8,4.9,23.0,21.0,4.0,3.2,0.1,2.5,0.15,4.1,11.1381706758409
15.2,4.6,2.2,9.2,3.2,50.8,0.0,0.51,14.0,30.0,0.175,0.05,2.0,5.0,0.14,0.07,0.1,0.34,0.3,3.2,2.1,2.0,29.0,2.0,1.3,1.8,1.9,1.7,0.16,1.0,7.24362431315339
8.0,7.0,4.6,5.6,3.2,30.4,0.0,0.51,14.0,32.0,0.175,0.08,2.0,27.0,0.175,0.04,0.1,0.22,0.3,0.9,1.4,4.8,24.0,27.0,4.3,1.3,0.7,3.9,0.14,1.2,3.61170981418595
10.4,9.4,3.4,15.2,15.2,50.8,0.0,0.51,14.0,13.0,0.105,0.03,2.0,13.0,0.175,0.06,0.1,0.4,0.6,1.3,2.8,3.6,5.0,29.0,3.8,3.2,0.7,3.0,0.47,1.8,8.50921597300282
15.2,11.8,2.2,12.8,17.6,31.6,0.0,0.5,14.0,25.0,0.105,0.1,2.0,14.0,0.14,0.09,0.1,0.46,1.7,1.4,4.5,3.9,22.0,7.0,4.8,4.0,0.2,3.7,1.35,3.7,11.3224037320644
4.4,2.2,8.2,5.6,5.6,13.6,0.0,0.51,14.0,35.0,0.14,0.07,2.0,22.0,0.07,0.04,0.1,0.24,0.6,4.3,3.8,4.4,9.0,13.0,2.4,0.8,4.3,0.6,0.13,1.1,1.42084825786468
