w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llr1_uH
40.4,3.4,9.4,21.2,5.6,42.4,0.0,0.51,14.0,33.0,0.07,0.04,2.0,25.0,0.175,0.07,0.1,0.23,0.4,0.7,3.0,3.4,17.0,13.0,4.4,0.1,4.5,2.3,0.21,1.9,0.477688515731374
27.2,11.8,13.0,15.2,23.6,23.2,0.0,0.5,14.0,14.0,0.14,0.02,2.0,8.0,0.175,0.01,0.1,0.34,2.1,0.8,4.8,3.9,8.0,19.0,3.8,4.4,1.3,0.5,0.77,3.5,0.355595483630112
39.2,3.4,9.4,21.2,8.0,46.0,0.0,0.51,14.0,29.0,0.175,0.03,2.0,21.0,0.175,0.05,0.1,0.32,0.5,0.7,4.8,4.7,5.0,6.0,1.8,2.8,2.5,0.4,0.13,2.0,0.654530362818526
33.2,3.4,10.6,8.0,20.0,22.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,24.0,0.105,0.06,0.1,0.14,2.1,2.3,4.0,2.8,0.0,22.0,2.2,1.4,4.9,4.8,1.59,2.3,0.495158653700387
28.4,9.4,11.8,26.0,20.0,7.6,0.0,0.5,14.0,34.0,0.07,0.04,2.0,34.0,0.175,0.05,0.1,0.37,1.6,1.5,4.2,4.4,21.0,18.0,0.1,1.9,4.3,4.8,1.06,4.0,0.338491464994366
28.4,9.4,11.8,26.0,20.0,7.6,0.0,0.5,14.0,34.0,0.07,0.04,2.0,34.0,0.175,0.05,0.1,0.37,1.6,1.5,4.2,4.4,21.0,18.0,0.1,1.9,4.3,4.8,1.06,4.0,0.338491464994366
28.4,9.4,11.8,26.0,20.0,7.6,0.0,0.5,14.0,34.0,0.07,0.04,2.0,34.0,0.175,0.05,0.1,0.37,1.6,1.5,4.2,4.4,21.0,18.0,0.1,1.9,4.3,4.8,1.06,4.0,0.338491464994366
33.2,10.6,10.6,12.8,16.4,35.2,0.0,0.51,14.0,19.0,0.175,0.1,2.0,13.0,0.14,0.01,0.1,0.3,1.6,1.5,5.0,4.5,7.0,15.0,3.8,2.8,2.6,4.1,0.57,1.9,0.439959173761945
48.8,1.0,7.0,18.8,8.0,30.4,0.0,0.51,14.0,21.0,0.175,0.09,2.0,18.0,0.175,0.02,0.1,0.18,0.9,1.1,4.3,3.6,14.0,1.0,4.3,3.3,0.6,4.7,0.35,2.5,0.35138192395426
33.2,10.6,10.6,21.2,14.0,53.2,0.0,0.5,14.0,27.0,0.035,0.02,2.0,14.0,0.14,0.08,0.1,0.43,1.7,2.8,4.2,5.0,13.0,4.0,3.8,1.5,3.8,2.1,1.65,2.6,0.509117333193421
38.0,8.2,9.4,9.2,20.0,6.4,0.0,0.5,14.0,24.0,0.105,0.01,2.0,21.0,0.175,0.07,0.1,0.33,1.7,2.9,3.6,4.5,11.0,29.0,1.7,4.3,4.4,1.4,1.4,3.3,0.454210612023851
50.0,9.4,7.0,14.0,18.8,31.6,0.0,0.5,14.0,10.0,0.175,0.09,2.0,18.0,0.14,0.01,0.1,0.43,1.7,1.3,3.7,3.7,23.0,17.0,2.8,0.8,3.2,1.7,0.41,3.2,0.458091796119179
34.4,2.2,10.6,10.4,3.2,18.4,0.0,0.51,14.0,31.0,0.175,0.08,2.0,8.0,0.14,0.04,0.1,0.48,0.2,3.8,1.6,4.8,19.0,22.0,0.4,3.9,4.2,0.5,0.19,1.2,0.6826851910546731
34.4,7.0,10.6,11.6,17.6,28.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,8.0,0.14,0.03,0.1,0.29,1.3,3.6,4.8,3.8,15.0,28.0,0.1,3.5,0.2,1.8,1.29,3.3,0.364297406415402
29.6,2.2,11.8,16.4,15.2,23.2,0.0,0.51,14.0,18.0,0.035,0.01,2.0,16.0,0.14,0.04,0.1,0.39,1.0,1.7,4.5,2.8,6.0,29.0,2.9,2.1,3.3,1.0,0.15,2.0,0.424440820398195
52.4,13.0,7.0,16.4,18.8,12.4,0.0,0.5,14.0,17.0,0.14,0.04,2.0,17.0,0.175,0.1,0.1,0.27,2.0,2.1,4.1,4.6,29.0,20.0,4.0,4.5,2.3,0.7,1.48,2.4,0.616360132916594
32.0,3.4,11.8,20.0,5.6,20.8,0.0,0.51,14.0,30.0,0.14,0.04,2.0,30.0,0.07,0.02,0.1,0.08,0.5,2.4,2.2,4.9,23.0,26.0,1.5,0.3,4.1,2.9,0.33,1.4,0.431375532705434
38.0,10.6,9.4,5.6,10.4,30.4,0.0,0.5,14.0,21.0,0.105,0.09,2.0,24.0,0.175,0.02,0.1,0.3,1.1,0.8,3.9,4.2,21.0,26.0,0.2,4.7,2.5,3.8,0.62,3.1,0.25278444201088
33.2,2.2,10.6,24.8,6.8,52.0,0.0,0.51,14.0,35.0,0.14,0.06,2.0,7.0,0.105,0.1,0.1,0.4,0.9,4.2,3.5,2.0,29.0,27.0,0.4,0.9,4.6,3.4,0.2,1.7,0.710029605781629
28.4,2.2,11.8,2.0,9.2,20.8,0.0,0.51,14.0,30.0,0.07,0.01,2.0,14.0,0.175,0.1,0.1,0.29,0.8,4.1,4.8,4.8,21.0,0.0,4.5,3.3,4.5,3.8,0.4,2.3,0.360691165024541
50.0,8.2,7.0,14.0,23.6,41.2,0.0,0.51,14.0,35.0,0.105,0.01,2.0,28.0,0.07,0.06,0.1,0.4,1.2,0.8,4.6,4.0,20.0,5.0,3.0,0.6,0.3,3.9,0.72,2.9,0.367618904600593
27.2,10.6,13.0,24.8,12.8,36.4,0.0,0.51,14.0,20.0,0.14,0.08,2.0,17.0,0.07,0.04,0.1,0.36,1.4,0.8,4.3,3.2,24.0,28.0,0.7,0.1,1.2,4.6,0.33,2.4,0.414090166844427
44.0,8.2,8.2,26.0,26.0,19.6,0.0,0.51,14.0,30.0,0.105,0.06,2.0,24.0,0.175,0.01,0.1,0.22,1.8,1.8,4.5,5.0,30.0,25.0,3.2,3.6,4.1,2.0,1.34,3.5,0.40352190174671
30.8,10.6,11.8,18.8,18.8,36.4,0.0,0.51,14.0,30.0,0.175,0.01,2.0,9.0,0.175,0.02,0.1,0.49,2.3,2.7,3.2,2.8,22.0,16.0,4.9,0.5,4.0,1.2,1.56,2.5,0.6439822863650381
28.4,9.4,13.0,24.8,16.4,22.0,0.0,0.5,14.0,26.0,0.14,0.08,2.0,8.0,0.14,0.09,0.1,0.23,1.8,2.9,5.0,1.9,13.0,29.0,0.2,4.0,1.1,3.6,1.23,1.2,0.7456321984149691
51.2,2.2,7.0,9.2,23.6,46.0,0.0,0.51,14.0,28.0,0.07,0.02,2.0,24.0,0.175,0.03,0.1,0.39,3.2,0.6,4.8,4.9,21.0,27.0,2.6,4.4,0.2,2.7,0.29,2.8,0.740531499924717
38.0,7.0,9.4,26.0,17.6,34.0,0.0,0.5,14.0,26.0,0.105,0.08,2.0,6.0,0.175,0.03,0.1,0.48,1.3,1.1,4.6,2.1,6.0,2.0,3.3,4.3,4.5,2.4,1.05,1.7,0.525629337729114
34.4,8.2,10.6,22.4,24.8,6.4,0.0,0.5,14.0,14.0,0.07,0.06,2.0,22.0,0.14,0.01,0.1,0.19,2.0,1.0,4.7,4.4,20.0,20.0,3.2,4.6,3.0,3.7,0.68,4.1,0.379337372153724
29.6,13.0,11.8,26.0,22.4,28.0,0.0,0.5,14.0,18.0,0.175,0.02,2.0,18.0,0.105,0.01,0.1,0.48,1.3,1.7,4.8,2.5,7.0,6.0,3.2,3.5,3.1,1.2,0.74,2.2,0.507533023788913
46.4,10.6,8.2,18.8,6.8,34.0,0.0,0.5,14.0,30.0,0.105,0.04,2.0,22.0,0.14,0.09,0.1,0.19,0.4,2.1,2.1,1.7,27.0,7.0,3.1,0.9,4.4,2.5,0.39,1.2,0.5544338009969261
51.2,3.4,7.0,6.8,11.6,25.6,0.0,0.51,14.0,33.0,0.175,0.03,2.0,27.0,0.105,0.02,0.1,0.49,0.9,1.0,4.0,4.4,9.0,19.0,4.9,1.3,0.6,3.9,0.75,3.4,0.32466900292911
52.4,5.8,7.0,18.8,17.6,47.2,0.0,0.51,14.0,34.0,0.035,0.01,2.0,26.0,0.07,0.01,0.1,0.11,1.5,4.0,4.5,4.0,15.0,24.0,3.9,4.6,2.0,0.7,1.28,2.2,0.6160010528668051
35.6,7.0,10.6,6.8,12.8,6.4,0.0,0.5,14.0,23.0,0.105,0.03,2.0,11.0,0.07,0.04,0.1,0.1,1.7,1.2,2.8,4.7,19.0,8.0,2.9,0.5,4.3,2.9,0.38,1.5,0.6076908422061461
33.2,3.4,10.6,4.4,11.6,41.2,0.0,0.5,14.0,23.0,0.105,0.02,2.0,26.0,0.175,0.06,0.1,0.24,0.7,2.9,3.8,4.6,25.0,9.0,3.5,3.4,2.8,1.4,0.25,2.7,0.31079300997798
36.8,3.4,10.6,9.2,3.2,29.2,0.0,0.5,14.0,28.0,0.07,0.03,2.0,32.0,0.035,0.03,0.1,0.26,0.4,3.3,1.2,3.5,0.0,19.0,1.0,4.2,4.9,1.2,0.12,1.1,0.498508931449976
44.0,7.0,8.2,16.4,11.6,23.2,0.0,0.5,14.0,16.0,0.175,0.01,2.0,31.0,0.105,0.05,0.1,0.42,0.9,1.9,4.0,2.5,5.0,26.0,3.0,2.0,4.4,3.6,0.75,1.1,0.608893303748505
52.4,1.0,7.0,23.6,10.4,8.8,0.0,0.5,14.0,35.0,0.14,0.03,2.0,8.0,0.175,0.04,0.1,0.2,1.1,3.5,2.2,4.7,0.0,23.0,4.9,1.7,4.5,1.8,0.8,1.0,0.878519937653756
52.4,1.0,7.0,23.6,10.4,8.8,0.0,0.5,14.0,35.0,0.14,0.03,2.0,8.0,0.175,0.04,0.1,0.2,1.1,3.5,2.2,4.7,0.0,23.0,4.9,1.7,4.5,1.8,0.8,1.0,0.878519937653756
52.4,1.0,7.0,23.6,10.4,8.8,0.0,0.5,14.0,35.0,0.14,0.03,2.0,8.0,0.175,0.04,0.1,0.2,1.1,3.5,2.2,4.7,0.0,23.0,4.9,1.7,4.5,1.8,0.8,1.0,0.878519937653756
34.4,9.4,10.6,6.8,14.0,22.0,0.0,0.51,14.0,22.0,0.07,0.07,2.0,9.0,0.14,0.05,0.1,0.37,1.5,1.5,2.9,4.1,11.0,16.0,2.1,1.7,3.3,3.6,0.13,1.9,0.461944129414187
44.0,9.4,8.2,22.4,20.0,40.0,0.0,0.51,14.0,28.0,0.175,0.03,2.0,32.0,0.07,0.04,0.1,0.38,1.1,2.9,4.7,4.1,3.0,25.0,3.8,2.5,1.9,4.4,0.42,3.1,0.486365946269142
39.2,7.0,9.4,17.6,21.2,6.4,0.0,0.5,14.0,15.0,0.07,0.05,2.0,17.0,0.105,0.03,0.1,0.41,1.8,1.0,4.8,4.6,8.0,16.0,4.8,1.1,2.2,2.8,0.11,3.5,0.4479584104726229
52.4,2.2,7.0,16.4,20.0,22.0,0.0,0.51,14.0,31.0,0.14,0.09,2.0,33.0,0.07,0.06,0.1,0.29,1.5,2.2,4.0,3.2,15.0,27.0,0.1,2.1,0.3,3.8,1.2,2.5,0.507454839870074
47.6,9.4,8.2,21.2,4.4,32.8,0.0,0.5,14.0,22.0,0.175,0.06,2.0,29.0,0.07,0.07,0.1,0.09,0.3,2.2,2.8,1.8,20.0,24.0,4.1,4.9,2.7,3.6,0.1,1.0,0.839062513719772
47.6,9.4,8.2,21.2,4.4,32.8,0.0,0.5,14.0,22.0,0.175,0.06,2.0,29.0,0.07,0.07,0.1,0.09,0.3,2.2,2.8,1.8,20.0,24.0,4.1,4.9,2.7,3.6,0.1,1.0,0.839062513719772
47.6,9.4,8.2,21.2,4.4,32.8,0.0,0.5,14.0,22.0,0.175,0.06,2.0,29.0,0.07,0.07,0.1,0.09,0.3,2.2,2.8,1.8,20.0,24.0,4.1,4.9,2.7,3.6,0.1,1.0,0.839062513719772
33.2,10.6,11.8,20.0,3.2,31.6,0.0,0.51,14.0,29.0,0.14,0.09,2.0,28.0,0.175,0.07,0.1,0.36,0.4,3.7,1.7,4.0,12.0,15.0,1.6,3.9,1.7,1.2,0.16,1.4,0.589271345063176
28.4,8.2,13.0,15.2,14.0,13.6,0.0,0.5,14.0,21.0,0.14,0.07,2.0,33.0,0.035,0.02,0.1,0.43,1.8,1.3,2.8,3.7,27.0,29.0,4.4,1.4,2.0,4.7,0.23,2.3,0.526742130248922
34.4,8.2,10.6,23.6,14.0,36.4,0.0,0.51,14.0,24.0,0.105,0.03,2.0,12.0,0.14,0.1,0.1,0.24,1.5,1.2,4.4,4.2,11.0,19.0,1.2,4.1,3.1,4.5,0.21,1.1,0.607582849150192
28.4,4.6,11.8,18.8,20.0,30.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,6.0,0.175,0.08,0.1,0.5,1.0,1.5,4.3,3.0,21.0,4.0,4.7,3.0,4.8,3.6,0.71,2.2,0.399074054502724
39.2,7.0,9.4,12.8,24.8,41.2,0.0,0.51,14.0,33.0,0.14,0.1,2.0,10.0,0.175,0.07,0.1,0.33,3.0,0.8,5.0,4.7,14.0,23.0,2.2,4.3,1.7,0.6,0.59,3.0,0.553357480170323
39.2,7.0,9.4,18.8,6.8,18.4,0.0,0.5,14.0,34.0,0.175,0.08,2.0,15.0,0.14,0.1,0.1,0.27,0.8,3.7,3.5,4.3,12.0,30.0,1.5,3.0,4.2,4.8,0.46,1.0,0.637542538807827
44.0,1.0,8.2,11.6,11.6,28.0,0.0,0.51,14.0,32.0,0.175,0.05,2.0,6.0,0.14,0.03,0.1,0.18,0.9,1.8,3.9,3.1,28.0,23.0,1.1,0.3,4.6,0.3,0.36,2.0,0.375567934303326
39.2,9.4,9.4,16.4,22.4,26.8,0.0,0.5,14.0,15.0,0.07,0.01,2.0,16.0,0.035,0.02,0.1,0.1,1.9,1.1,4.7,4.5,19.0,17.0,2.4,1.6,0.3,0.7,0.38,2.2,0.496318016000487
41.6,8.2,9.4,21.2,9.2,41.2,0.0,0.51,14.0,33.0,0.14,0.06,2.0,28.0,0.07,0.06,0.1,0.4,1.2,1.0,4.2,4.7,26.0,21.0,2.3,0.9,0.5,3.0,0.41,1.3,0.574453298214494
29.6,7.0,13.0,10.4,12.8,41.2,0.0,0.51,14.0,28.0,0.175,0.01,2.0,32.0,0.14,0.02,0.1,0.25,1.2,1.9,3.4,3.5,13.0,24.0,2.8,3.9,1.1,0.6,1.12,1.1,0.477195894046798
47.6,2.2,8.2,15.2,3.2,29.2,0.0,0.5,14.0,32.0,0.175,0.09,2.0,15.0,0.14,0.05,0.1,0.32,0.3,1.8,1.7,1.6,4.0,18.0,4.3,0.1,3.6,1.0,0.17,1.3,0.5995482085722701
46.4,7.0,8.2,5.6,24.8,10.0,0.0,0.51,14.0,33.0,0.105,0.01,2.0,12.0,0.07,0.06,0.1,0.19,3.2,2.5,4.5,4.8,6.0,27.0,3.7,4.2,0.7,3.3,1.48,3.5,0.77220433216468
39.2,3.4,9.4,8.0,18.8,28.0,0.0,0.51,14.0,33.0,0.07,0.03,2.0,15.0,0.14,0.1,0.1,0.5,2.4,0.3,4.4,5.0,13.0,6.0,4.5,3.6,3.4,0.7,0.12,3.4,0.57508443384442
6.8,2.2,7.0,23.6,6.8,20.8,0.0,0.51,14.0,22.0,0.105,0.05,2.0,15.0,0.14,0.06,0.1,0.35,0.8,2.5,3.2,3.7,30.0,5.0,2.1,4.8,2.9,4.8,0.32,2.1,0.407751218091324
51.2,2.2,7.0,11.6,20.0,46.0,0.0,0.5,14.0,21.0,0.035,0.03,2.0,27.0,0.14,0.09,0.1,0.39,1.4,2.2,4.3,3.2,28.0,30.0,2.0,1.2,0.1,1.4,0.38,3.0,0.422671627086344
39.2,1.0,9.4,24.8,8.0,14.8,0.0,0.51,14.0,28.0,0.14,0.05,2.0,14.0,0.07,0.07,0.1,0.15,1.0,1.2,4.0,4.3,7.0,16.0,2.2,0.5,3.6,2.3,0.39,1.4,0.472092266009574
33.2,5.8,11.8,15.2,9.2,11.2,0.0,0.5,14.0,34.0,0.105,0.08,2.0,17.0,0.14,0.07,0.1,0.41,1.0,4.3,3.4,4.5,12.0,29.0,4.2,1.4,4.3,0.4,0.74,2.0,0.5084201882025661
29.6,3.4,13.0,11.6,15.2,52.0,0.0,0.51,14.0,31.0,0.175,0.04,2.0,9.0,0.14,0.04,0.1,0.15,0.7,2.9,3.9,4.7,6.0,17.0,1.8,0.1,4.9,0.3,0.4,2.7,0.347773165245046
34.4,4.6,10.6,18.8,21.2,4.0,0.0,0.5,14.0,25.0,0.14,0.04,2.0,27.0,0.105,0.03,0.1,0.48,1.7,2.0,3.9,3.1,11.0,1.0,1.4,1.6,2.6,3.6,1.27,2.5,0.605199231883233
34.4,4.6,10.6,18.8,21.2,4.0,0.0,0.5,14.0,25.0,0.14,0.04,2.0,27.0,0.105,0.03,0.1,0.48,1.7,2.0,3.9,3.1,11.0,1.0,1.4,1.6,2.6,3.6,1.27,2.5,0.605199231883342
45.2,8.2,8.2,14.0,11.6,28.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,34.0,0.175,0.01,0.1,0.46,0.8,1.5,2.7,3.1,5.0,20.0,5.0,3.5,1.4,1.3,0.21,2.1,0.433023000699831
36.8,13.0,10.6,15.2,11.6,47.2,0.0,0.5,14.0,33.0,0.175,0.08,2.0,7.0,0.175,0.1,0.1,0.31,1.2,2.8,3.8,2.0,5.0,5.0,2.8,0.3,0.3,3.3,0.79,1.6,0.56182976265165
46.4,4.6,8.2,11.6,16.4,25.6,0.0,0.5,14.0,9.0,0.035,0.02,2.0,28.0,0.175,0.07,0.1,0.35,2.2,0.8,2.9,4.2,1.0,7.0,0.2,2.8,2.6,0.2,0.32,2.8,0.582468824104202
32.0,1.0,11.8,18.8,12.8,5.2,0.0,0.5,14.0,19.0,0.105,0.03,2.0,17.0,0.175,0.02,0.1,0.31,1.4,2.4,3.1,3.9,26.0,19.0,1.6,1.7,2.5,0.9,0.72,1.1,0.703650372823916
21.2,4.6,8.2,15.2,8.0,24.4,0.0,0.5,14.0,19.0,0.035,0.01,2.0,3.0,0.14,0.06,0.1,0.29,0.9,1.4,3.7,1.5,14.0,2.0,2.3,3.6,2.6,3.0,0.82,1.1,0.436294914092354
39.2,10.6,9.4,10.4,26.0,22.0,0.0,0.5,14.0,28.0,0.175,0.04,2.0,26.0,0.105,0.08,0.1,0.14,1.4,3.2,4.6,4.9,15.0,15.0,0.3,4.6,4.5,3.9,1.23,4.2,0.303586939254459
46.4,13.0,8.2,8.0,18.8,20.8,0.0,0.5,14.0,18.0,0.14,0.07,2.0,19.0,0.07,0.01,0.1,0.23,2.4,1.0,4.8,4.9,2.0,15.0,2.5,0.8,2.3,0.6,0.72,2.3,0.5609471714431641
32.0,13.0,11.8,5.6,16.4,28.0,0.0,0.51,14.0,30.0,0.14,0.05,2.0,23.0,0.14,0.09,0.1,0.42,1.6,0.6,4.4,3.6,23.0,12.0,2.4,3.2,4.0,1.4,0.3,1.7,0.425363747996214
40.4,8.2,9.4,8.0,12.8,8.8,0.0,0.51,14.0,17.0,0.105,0.04,2.0,15.0,0.07,0.03,0.1,0.24,1.5,1.9,5.0,4.1,17.0,28.0,0.5,3.1,2.6,2.3,0.13,3.6,0.345709653607885
45.2,9.4,8.2,11.6,21.2,43.6,0.0,0.51,14.0,33.0,0.07,0.03,2.0,28.0,0.105,0.1,0.1,0.26,2.1,0.8,4.3,4.0,18.0,24.0,2.1,2.9,1.0,4.8,0.36,3.2,0.463057156861246
45.2,9.4,8.2,11.6,21.2,43.6,0.0,0.51,14.0,33.0,0.07,0.03,2.0,28.0,0.105,0.1,0.1,0.26,2.1,0.8,4.3,4.0,18.0,24.0,2.1,2.9,1.0,4.8,0.36,3.2,0.463057156861246
45.2,9.4,8.2,11.6,21.2,43.6,0.0,0.51,14.0,33.0,0.07,0.03,2.0,28.0,0.105,0.1,0.1,0.26,2.1,0.8,4.3,4.0,18.0,24.0,2.1,2.9,1.0,4.8,0.36,3.2,0.463057156861246
41.6,13.0,9.4,23.6,6.8,41.2,0.0,0.5,14.0,28.0,0.175,0.06,2.0,27.0,0.14,0.06,0.1,0.13,0.4,2.7,3.8,5.0,1.0,21.0,2.7,4.3,0.2,2.9,0.33,1.8,0.7103511010589271
38.0,3.4,9.4,24.8,14.0,37.6,0.0,0.5,14.0,30.0,0.175,0.08,2.0,7.0,0.175,0.05,0.1,0.49,1.1,2.8,2.9,2.2,11.0,26.0,3.3,4.2,4.5,1.5,0.7,1.6,0.6791104290387601
35.6,9.4,10.6,5.6,16.4,37.6,0.0,0.51,14.0,28.0,0.14,0.08,2.0,27.0,0.175,0.04,0.1,0.31,1.2,1.9,4.2,2.9,5.0,26.0,3.4,1.3,2.7,2.4,0.57,2.6,0.318290043109269
51.2,4.6,8.2,5.6,3.2,24.4,0.0,0.51,14.0,32.0,0.105,0.1,2.0,15.0,0.07,0.03,0.1,0.31,0.4,0.8,1.6,2.1,19.0,1.0,3.5,4.3,2.7,4.6,0.3,1.4,0.3838855163038139
40.4,13.0,9.4,16.4,18.8,7.6,0.0,0.5,14.0,35.0,0.14,0.08,2.0,16.0,0.175,0.05,0.1,0.19,1.9,1.6,4.5,3.4,9.0,16.0,3.1,4.4,3.4,2.5,1.06,1.9,0.579179033256641
39.2,8.2,9.4,11.6,15.2,52.0,0.0,0.5,14.0,28.0,0.175,0.07,2.0,18.0,0.07,0.05,0.1,0.36,1.9,1.6,3.2,5.0,30.0,18.0,1.8,3.9,0.8,0.2,0.96,2.4,0.532468578128138
39.2,2.2,9.4,6.8,17.6,24.4,0.0,0.5,14.0,31.0,0.14,0.05,2.0,22.0,0.105,0.03,0.1,0.2,1.7,1.4,3.8,4.5,28.0,5.0,0.8,3.4,4.1,4.6,0.79,1.8,0.454867004548708
41.6,11.8,9.4,12.8,20.0,22.0,0.0,0.5,14.0,33.0,0.105,0.02,2.0,25.0,0.105,0.09,0.1,0.25,1.8,1.6,4.1,4.4,28.0,12.0,2.0,0.5,5.0,4.9,0.51,3.9,0.362641085365502
33.2,9.4,11.8,16.4,10.4,23.2,0.0,0.51,14.0,33.0,0.105,0.1,2.0,26.0,0.175,0.1,0.1,0.44,0.8,3.5,2.7,4.2,25.0,27.0,0.9,0.4,2.7,4.1,0.37,1.0,0.597014511865239
48.8,13.0,8.2,23.6,10.4,41.2,0.0,0.5,14.0,24.0,0.07,0.02,2.0,10.0,0.105,0.06,0.1,0.34,0.7,1.7,3.4,4.9,22.0,20.0,1.4,3.7,3.9,1.9,0.13,3.0,0.463682958788986
32.0,3.4,11.8,11.6,21.2,30.4,0.0,0.5,14.0,17.0,0.14,0.06,2.0,23.0,0.105,0.07,0.1,0.41,1.4,2.2,4.1,3.1,6.0,20.0,4.1,2.6,2.9,0.5,0.13,2.7,0.415587699825644
35.6,5.8,10.6,22.4,15.2,18.4,0.0,0.51,14.0,22.0,0.105,0.03,2.0,11.0,0.14,0.04,0.1,0.15,0.9,2.8,3.5,4.5,13.0,23.0,1.3,4.8,3.6,1.3,0.12,2.6,0.443490315773911
36.8,9.4,10.6,12.8,3.2,7.6,0.0,0.51,14.0,13.0,0.14,0.07,2.0,15.0,0.07,0.02,0.1,0.17,0.2,0.9,1.6,1.1,19.0,7.0,1.6,3.6,0.1,0.8,0.11,1.0,0.558296891210981
29.6,2.2,13.0,16.4,23.6,29.2,0.0,0.5,14.0,16.0,0.14,0.01,2.0,29.0,0.07,0.02,0.1,0.4,1.3,0.5,4.3,4.7,26.0,4.0,3.5,1.4,4.6,2.5,0.24,4.2,0.40253089191208
46.4,2.2,8.2,23.6,6.8,14.8,0.0,0.5,14.0,26.0,0.035,0.02,2.0,24.0,0.035,0.03,0.1,0.08,0.8,1.0,4.1,3.0,18.0,16.0,3.1,1.4,1.5,1.0,0.19,2.0,0.415031159522927
47.6,13.0,8.2,20.0,10.4,22.0,0.0,0.5,14.0,23.0,0.14,0.03,2.0,24.0,0.175,0.1,0.1,0.2,0.8,1.4,5.0,4.8,3.0,23.0,4.8,4.3,2.0,3.3,0.15,2.6,0.465197403774812
39.2,5.8,9.4,26.0,21.2,24.4,0.0,0.51,14.0,29.0,0.14,0.01,2.0,20.0,0.105,0.08,0.1,0.3,1.0,1.1,4.2,4.5,1.0,26.0,1.6,2.7,4.0,2.5,0.79,2.2,0.395509128994036
30.8,7.0,11.8,26.0,23.6,36.4,0.0,0.51,14.0,35.0,0.175,0.02,2.0,34.0,0.14,0.03,0.1,0.37,2.7,1.5,3.9,4.0,8.0,2.0,0.7,3.8,2.5,1.7,0.66,3.8,0.527677027644488
40.4,4.6,9.4,5.6,14.0,28.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,10.0,0.07,0.02,0.1,0.09,1.2,2.3,4.5,3.2,15.0,3.0,0.7,2.7,3.6,1.6,0.97,1.4,0.429939453873322
40.4,4.6,9.4,5.6,14.0,28.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,10.0,0.07,0.02,0.1,0.09,1.2,2.3,4.5,3.2,15.0,3.0,0.7,2.7,3.6,1.6,0.97,1.4,0.429939453873322
40.4,4.6,9.4,5.6,14.0,28.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,10.0,0.07,0.02,0.1,0.09,1.2,2.3,4.5,3.2,15.0,3.0,0.7,2.7,3.6,1.6,0.97,1.4,0.429939453873322
33.2,10.6,11.8,16.4,20.0,6.4,0.0,0.51,14.0,18.0,0.105,0.09,2.0,17.0,0.14,0.08,0.1,0.2,1.7,1.5,4.3,3.9,15.0,20.0,1.7,2.2,3.2,3.5,0.69,3.1,0.379172482422562
36.8,3.4,10.6,2.0,8.0,37.6,0.0,0.51,14.0,21.0,0.105,0.09,2.0,33.0,0.14,0.02,0.1,0.29,0.5,1.7,3.6,2.7,22.0,5.0,5.0,5.0,4.5,3.5,0.42,2.2,0.347113686518674
36.8,3.4,10.6,2.0,8.0,37.6,0.0,0.51,14.0,21.0,0.105,0.09,2.0,33.0,0.14,0.02,0.1,0.29,0.5,1.7,3.6,2.7,22.0,5.0,5.0,5.0,4.5,3.5,0.42,2.2,0.347113686518674
36.8,3.4,10.6,2.0,8.0,37.6,0.0,0.51,14.0,21.0,0.105,0.09,2.0,33.0,0.14,0.02,0.1,0.29,0.5,1.7,3.6,2.7,22.0,5.0,5.0,5.0,4.5,3.5,0.42,2.2,0.347113686518674
32.0,8.2,13.0,11.6,3.2,29.2,0.0,0.51,14.0,27.0,0.175,0.1,2.0,26.0,0.14,0.09,0.1,0.18,0.4,1.6,1.8,2.7,13.0,26.0,2.4,2.1,1.9,1.4,0.24,1.1,0.395466650405925
39.2,8.2,9.4,24.8,17.6,29.2,0.0,0.5,14.0,14.0,0.14,0.09,2.0,12.0,0.105,0.03,0.1,0.25,1.6,1.0,3.7,3.0,12.0,9.0,0.7,0.9,3.6,2.8,0.5,2.7,0.446402545230771
46.4,7.0,8.2,23.6,9.2,30.4,0.0,0.51,14.0,28.0,0.07,0.06,2.0,32.0,0.105,0.01,0.1,0.37,0.9,2.4,3.8,3.4,2.0,29.0,1.1,2.5,1.3,3.2,0.31,2.4,0.511537579139109
33.2,13.0,11.8,4.4,14.0,22.0,0.0,0.51,14.0,35.0,0.175,0.02,2.0,19.0,0.105,0.05,0.1,0.46,1.1,1.3,4.6,2.8,29.0,7.0,1.9,1.9,4.4,3.3,0.11,1.7,0.379533344511706
