w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Copperloss_Rx_1
35.6,7.0,9.4,15.2,24.8,22.0,0.0,0.5,14.0,18.0,0.105,0.08,2.0,11.0,0.175,0.1,0.1,0.25,2.6,1.1,4.5,4.4,20.0,4.0,5.0,0.4,4.3,2.0,0.47,3.5,7.23988220500017
9.2,9.4,13.0,9.2,23.6,52.0,0.0,0.51,14.0,35.0,0.035,0.02,2.0,29.0,0.105,0.04,0.1,0.49,2.6,1.5,4.9,4.2,15.0,1.0,1.3,2.5,4.8,0.4,0.64,2.7,4.43814814296461
39.2,5.8,8.2,15.2,15.2,12.4,0.0,0.5,14.0,33.0,0.175,0.1,2.0,21.0,0.175,0.04,0.1,0.36,0.7,4.0,4.1,3.2,25.0,11.0,1.5,4.7,1.1,2.8,0.32,1.3,4.89543154262337
51.2,9.4,7.0,16.4,5.6,50.8,0.0,0.5,14.0,16.0,0.14,0.08,2.0,22.0,0.105,0.03,0.1,0.48,0.5,2.0,2.2,4.6,7.0,26.0,3.5,3.8,5.0,2.9,0.42,1.0,9.68657409319977
41.6,11.8,8.2,10.4,22.4,52.0,0.0,0.51,14.0,35.0,0.14,0.08,2.0,16.0,0.14,0.02,0.1,0.23,1.5,2.4,4.6,4.4,11.0,24.0,4.6,1.5,3.5,3.7,0.67,4.0,2.64020598342162
52.4,5.8,7.0,11.6,8.0,34.0,0.0,0.5,14.0,19.0,0.07,0.07,2.0,25.0,0.14,0.09,0.1,0.37,1.0,2.5,4.9,4.7,11.0,21.0,3.5,3.4,3.6,4.7,0.23,1.2,6.91175157441445
47.6,2.2,7.0,10.4,8.0,13.6,0.0,0.5,14.0,25.0,0.105,0.05,2.0,11.0,0.07,0.02,0.1,0.11,0.6,1.5,3.4,4.2,11.0,19.0,0.5,2.2,0.5,1.7,0.23,3.3,6.71358798752285
26.0,7.0,13.0,15.2,11.6,23.2,0.0,0.51,14.0,33.0,0.105,0.07,2.0,10.0,0.175,0.09,0.1,0.28,1.5,3.3,4.5,4.8,28.0,6.0,3.0,3.4,1.7,4.6,0.67,1.1,4.55900035203397
30.8,5.8,10.6,21.2,14.0,46.0,0.0,0.51,14.0,13.0,0.14,0.1,2.0,9.0,0.14,0.09,0.1,0.19,1.4,1.2,2.7,4.4,13.0,8.0,4.1,4.3,1.1,1.2,0.5,1.9,4.00926517123674
33.2,7.0,11.8,15.2,3.2,40.0,0.0,0.51,14.0,29.0,0.105,0.1,2.0,5.0,0.035,0.02,0.1,0.22,0.4,1.4,1.4,1.3,19.0,12.0,2.4,4.7,3.6,4.9,0.28,1.2,3.77688069425253
45.2,3.4,7.0,18.8,26.0,48.4,0.0,0.51,14.0,18.0,0.175,0.05,2.0,14.0,0.105,0.02,0.1,0.3,1.9,1.8,4.8,4.0,6.0,26.0,2.2,0.3,2.7,2.4,0.64,3.6,3.21047208654336
28.4,5.8,11.8,21.2,10.4,46.0,0.0,0.51,14.0,12.0,0.175,0.07,2.0,30.0,0.175,0.01,0.1,0.15,0.8,1.2,4.3,4.9,22.0,9.0,1.3,1.2,2.0,3.1,0.41,3.3,3.9791147889439
40.4,11.8,8.2,22.4,9.2,34.0,0.0,0.51,14.0,22.0,0.105,0.01,2.0,27.0,0.105,0.09,0.1,0.37,1.0,2.4,2.0,2.0,2.0,26.0,2.1,2.3,2.7,4.1,0.18,1.9,5.55299869015333
27.2,4.6,13.0,16.4,24.8,17.2,0.0,0.51,14.0,31.0,0.175,0.09,2.0,33.0,0.175,0.07,0.1,0.2,2.6,1.5,4.1,4.2,9.0,9.0,1.9,1.3,4.0,0.9,0.2,3.9,4.53746147058611
27.2,4.6,13.0,16.4,24.8,17.2,0.0,0.51,14.0,31.0,0.175,0.09,2.0,33.0,0.175,0.07,0.1,0.2,2.6,1.5,4.1,4.2,9.0,9.0,1.9,1.3,4.0,0.9,0.2,3.9,4.53746147058611
27.2,4.6,13.0,16.4,24.8,17.2,0.0,0.51,14.0,31.0,0.175,0.09,2.0,33.0,0.175,0.07,0.1,0.2,2.6,1.5,4.1,4.2,9.0,9.0,1.9,1.3,4.0,0.9,0.2,3.9,4.53746147058611
32.0,13.0,10.6,16.4,17.6,36.4,0.0,0.51,14.0,33.0,0.105,0.03,2.0,18.0,0.105,0.06,0.1,0.46,2.4,1.1,3.6,4.9,11.0,9.0,2.6,2.0,0.9,0.8,0.18,2.2,4.53380211875154
42.8,13.0,8.2,3.2,8.0,52.0,0.0,0.51,14.0,29.0,0.035,0.02,2.0,33.0,0.175,0.08,0.1,0.49,1.0,2.3,3.2,3.1,3.0,15.0,2.3,2.2,2.0,1.5,0.54,2.5,3.27218550428467
28.4,11.8,11.8,14.0,15.2,23.2,0.0,0.51,14.0,13.0,0.175,0.09,2.0,23.0,0.175,0.1,0.1,0.44,0.7,1.2,3.8,4.9,3.0,7.0,3.6,4.6,3.5,0.5,0.15,1.1,4.61923434251419
30.8,8.2,11.8,16.4,4.4,7.6,0.0,0.5,14.0,28.0,0.14,0.05,2.0,6.0,0.175,0.01,0.1,0.36,0.4,0.7,2.5,4.5,14.0,19.0,1.8,2.8,2.3,0.7,0.12,1.1,2.89154469667682
36.8,3.4,3.4,23.6,10.4,40.0,0.0,0.51,14.0,14.0,0.105,0.04,2.0,11.0,0.035,0.02,0.1,0.32,0.4,1.4,4.3,2.9,8.0,9.0,3.5,1.3,3.9,4.7,0.38,1.3,4.31777733556237
35.6,13.0,10.6,26.0,3.2,23.2,0.0,0.5,14.0,9.0,0.175,0.09,2.0,6.0,0.14,0.06,0.1,0.4,0.4,1.0,1.6,3.3,25.0,5.0,1.4,1.0,3.3,4.2,0.21,1.5,4.83508300744014
48.8,8.2,7.0,4.4,9.2,19.6,0.0,0.51,14.0,19.0,0.14,0.02,2.0,23.0,0.07,0.04,0.1,0.49,1.1,0.5,4.3,3.3,19.0,6.0,1.9,3.7,0.5,5.0,0.26,1.8,8.39622876349928
32.0,9.4,10.6,17.6,18.8,18.4,0.0,0.5,14.0,32.0,0.105,0.03,2.0,11.0,0.105,0.1,0.1,0.31,1.9,2.1,4.9,4.6,11.0,11.0,2.5,5.0,4.9,3.4,0.8,3.0,3.66681627926568
50.0,2.2,7.0,11.6,16.4,19.6,0.0,0.51,14.0,33.0,0.175,0.04,2.0,23.0,0.035,0.02,0.1,0.0,1.7,3.3,4.1,2.0,9.0,7.0,0.8,1.3,3.5,1.2,1.24,1.2,7.3853348487666
35.6,8.2,9.4,26.0,18.8,35.2,0.0,0.51,14.0,15.0,0.14,0.07,2.0,22.0,0.175,0.1,0.1,0.36,2.4,1.9,4.6,2.5,29.0,29.0,2.7,4.5,0.9,5.0,0.81,1.3,4.65688141774849
52.4,5.8,7.0,11.6,5.6,50.8,0.0,0.51,14.0,27.0,0.175,0.08,2.0,17.0,0.105,0.03,0.1,0.19,0.6,2.4,2.4,3.2,1.0,27.0,2.3,0.5,0.4,1.0,0.18,1.1,8.83796005517154
35.6,7.0,9.4,10.4,21.2,36.4,0.0,0.5,14.0,25.0,0.07,0.02,2.0,21.0,0.105,0.07,0.1,0.15,1.3,3.0,5.0,3.1,26.0,6.0,2.9,0.2,3.3,3.4,0.45,2.1,4.96521948296272
29.6,2.2,10.6,17.6,18.8,5.2,0.0,0.5,14.0,16.0,0.14,0.08,2.0,21.0,0.175,0.03,0.1,0.42,1.2,1.8,4.1,4.1,14.0,4.0,0.6,3.0,4.1,2.9,1.17,1.7,3.25076239768618
41.6,2.2,8.2,15.2,3.2,4.0,0.0,0.51,14.0,15.0,0.14,0.09,2.0,22.0,0.14,0.03,0.1,0.27,0.3,0.6,1.6,4.1,27.0,11.0,2.8,0.1,1.2,2.4,0.17,1.4,7.25428543127152
41.6,2.2,8.2,15.2,3.2,4.0,0.0,0.51,14.0,15.0,0.14,0.09,2.0,22.0,0.14,0.03,0.1,0.27,0.3,0.6,1.6,4.1,27.0,11.0,2.8,0.1,1.2,2.4,0.17,1.4,7.25428543127152
41.6,2.2,8.2,15.2,3.2,4.0,0.0,0.51,14.0,15.0,0.14,0.09,2.0,22.0,0.14,0.03,0.1,0.27,0.3,0.6,1.6,4.1,27.0,11.0,2.8,0.1,1.2,2.4,0.17,1.4,7.25428543127152
47.6,2.2,7.0,8.0,14.0,24.4,0.0,0.5,14.0,9.0,0.105,0.05,2.0,33.0,0.14,0.1,0.1,0.27,1.7,1.1,5.0,3.8,3.0,5.0,0.3,3.2,0.4,3.3,0.99,2.0,4.17357333385354
32.0,11.8,10.6,9.2,23.6,46.0,0.0,0.5,14.0,15.0,0.175,0.03,2.0,26.0,0.07,0.04,0.1,0.09,3.0,0.8,4.9,3.9,29.0,13.0,3.1,4.6,4.3,3.7,0.73,2.5,5.6645223402595
32.0,11.8,10.6,9.2,23.6,46.0,0.0,0.5,14.0,15.0,0.175,0.03,2.0,26.0,0.07,0.04,0.1,0.09,3.0,0.8,4.9,3.9,29.0,13.0,3.1,4.6,4.3,3.7,0.73,2.5,5.6645223402595
32.0,11.8,10.6,9.2,23.6,46.0,0.0,0.5,14.0,15.0,0.175,0.03,2.0,26.0,0.07,0.04,0.1,0.09,3.0,0.8,4.9,3.9,29.0,13.0,3.1,4.6,4.3,3.7,0.73,2.5,5.6645223402595
26.0,13.0,13.0,18.8,17.6,46.0,0.0,0.51,14.0,29.0,0.14,0.07,2.0,30.0,0.105,0.09,0.1,0.39,2.0,3.4,4.4,3.2,23.0,21.0,3.0,3.0,1.3,0.6,0.94,2.1,4.28697839105139
32.0,13.0,10.6,18.8,24.8,31.6,0.0,0.51,14.0,35.0,0.175,0.06,2.0,31.0,0.105,0.02,0.1,0.49,2.4,4.5,4.5,4.7,10.0,11.0,0.2,4.3,2.8,0.8,0.67,3.5,3.30338227674897
26.0,3.4,13.0,17.6,11.6,48.4,0.0,0.51,14.0,27.0,0.175,0.1,2.0,9.0,0.14,0.09,0.1,0.38,1.1,0.3,2.9,3.6,14.0,28.0,1.1,2.3,2.9,4.8,0.25,1.6,4.12525256834013
28.4,13.0,11.8,22.4,12.8,28.0,0.0,0.51,14.0,16.0,0.175,0.06,2.0,19.0,0.105,0.01,0.1,0.13,1.1,0.5,4.8,4.9,30.0,12.0,1.4,2.0,0.8,4.3,0.29,3.2,3.88160832554949
35.6,13.0,9.4,18.8,16.4,43.6,0.0,0.51,14.0,22.0,0.105,0.07,2.0,7.0,0.14,0.08,0.1,0.36,1.7,1.4,3.8,3.6,17.0,6.0,0.6,4.9,0.3,3.1,0.62,1.3,5.56247408506258
33.2,4.6,10.6,3.2,15.2,22.0,0.0,0.51,14.0,27.0,0.105,0.01,2.0,14.0,0.07,0.02,0.1,0.3,0.7,0.9,4.0,2.8,26.0,19.0,2.3,4.4,1.2,0.7,0.51,1.8,6.97773835018296
32.0,8.2,10.6,12.8,18.8,48.4,0.0,0.5,14.0,26.0,0.07,0.06,2.0,6.0,0.035,0.02,0.1,0.27,1.2,1.0,4.5,2.9,30.0,10.0,3.5,3.6,4.8,3.0,0.5,2.7,9.26117323142405
36.8,10.6,9.4,10.4,22.4,44.8,0.0,0.5,14.0,29.0,0.14,0.09,2.0,19.0,0.105,0.01,0.1,0.31,1.0,1.7,4.5,3.8,16.0,8.0,4.6,3.0,3.9,1.5,0.15,2.4,4.20664600466711
28.4,7.0,13.0,20.0,4.4,6.4,0.0,0.5,14.0,22.0,0.175,0.06,2.0,12.0,0.07,0.06,0.1,0.31,0.3,2.4,1.6,2.9,22.0,14.0,2.6,2.8,1.5,4.2,0.19,1.1,10.4275495843585
45.2,11.8,7.0,10.4,4.4,49.6,0.0,0.51,14.0,29.0,0.14,0.09,2.0,24.0,0.105,0.08,0.1,0.43,0.4,2.3,2.3,3.0,11.0,12.0,3.2,4.2,3.3,0.9,0.17,1.1,8.36753270251823
42.8,7.0,8.2,6.8,17.6,37.6,0.0,0.5,14.0,29.0,0.105,0.02,2.0,18.0,0.105,0.02,0.1,0.46,0.7,2.7,4.4,3.7,22.0,13.0,3.8,0.4,1.0,0.7,0.69,2.1,5.3898235359803
42.8,4.6,8.2,14.0,23.6,8.8,0.0,0.5,14.0,31.0,0.105,0.04,2.0,17.0,0.175,0.08,0.1,0.21,1.7,2.0,5.0,3.7,29.0,6.0,4.3,2.9,2.3,0.4,0.61,2.6,3.14157948855636
28.4,8.2,11.8,8.0,10.4,44.8,0.0,0.51,14.0,17.0,0.105,0.09,2.0,34.0,0.175,0.08,0.1,0.43,1.2,2.3,4.8,5.0,1.0,25.0,3.2,2.6,3.4,5.0,0.29,4.0,1.70946380005311
33.2,7.0,10.6,12.8,16.4,46.0,0.0,0.5,14.0,18.0,0.105,0.05,2.0,28.0,0.14,0.07,0.1,0.47,1.8,1.5,4.4,3.1,14.0,4.0,3.8,3.2,0.9,3.9,1.41,3.0,2.66087376865308
52.4,10.6,7.0,3.2,4.4,19.6,0.0,0.5,14.0,34.0,0.14,0.01,2.0,14.0,0.035,0.01,0.1,0.14,0.4,3.8,2.9,2.9,14.0,12.0,1.2,1.3,4.3,3.3,0.14,1.0,2.67913462028043
50.0,2.2,7.0,9.2,18.8,5.2,0.0,0.51,14.0,17.0,0.035,0.01,2.0,25.0,0.175,0.1,0.1,0.48,2.2,1.2,4.6,3.4,18.0,4.0,2.4,1.3,4.4,3.5,0.64,2.6,3.36459349831193
29.6,5.8,11.8,6.8,18.8,11.2,0.0,0.5,14.0,15.0,0.14,0.08,2.0,14.0,0.105,0.05,0.1,0.49,2.5,0.8,5.0,3.4,24.0,29.0,1.3,5.0,2.8,4.2,0.6,2.8,3.53922229747166
39.2,4.6,9.4,26.0,8.0,34.0,0.0,0.5,14.0,12.0,0.07,0.03,2.0,22.0,0.175,0.03,0.1,0.28,1.0,1.2,4.8,2.8,25.0,12.0,4.4,0.3,0.3,2.9,0.25,1.9,3.08463705831466
39.2,4.6,9.4,26.0,8.0,34.0,0.0,0.5,14.0,12.0,0.07,0.03,2.0,22.0,0.175,0.03,0.1,0.28,1.0,1.2,4.8,2.8,25.0,12.0,4.4,0.3,0.3,2.9,0.25,1.9,3.08463705831466
39.2,4.6,9.4,26.0,8.0,34.0,0.0,0.5,14.0,12.0,0.07,0.03,2.0,22.0,0.175,0.03,0.1,0.28,1.0,1.2,4.8,2.8,25.0,12.0,4.4,0.3,0.3,2.9,0.25,1.9,3.08463705831466
26.0,13.0,13.0,12.8,16.4,41.2,0.0,0.5,14.0,35.0,0.175,0.05,2.0,26.0,0.14,0.02,0.1,0.14,1.5,1.8,4.6,3.7,27.0,23.0,4.1,1.8,3.4,2.0,0.97,2.7,2.84955569692351
27.2,3.4,13.0,22.4,21.2,46.0,0.0,0.5,14.0,23.0,0.14,0.01,2.0,14.0,0.105,0.01,0.1,0.1,2.1,2.9,4.4,4.6,25.0,18.0,3.2,2.6,2.6,3.7,0.57,2.1,4.42075441634688
32.0,9.4,10.6,21.2,10.4,24.4,0.0,0.51,14.0,26.0,0.14,0.1,2.0,12.0,0.105,0.02,0.1,0.33,1.1,2.9,4.5,3.9,22.0,25.0,3.8,1.4,3.6,1.9,0.68,3.7,2.98166227065863
50.0,4.6,7.0,11.6,3.2,40.0,0.0,0.51,14.0,25.0,0.105,0.1,2.0,21.0,0.14,0.06,0.1,0.43,0.4,2.5,1.3,3.5,9.0,2.0,4.6,0.9,3.9,3.1,0.21,1.2,5.59714875130697
36.8,3.4,9.4,26.0,22.4,25.6,0.0,0.51,14.0,30.0,0.175,0.05,2.0,18.0,0.105,0.03,0.1,0.36,1.7,1.6,4.6,4.6,9.0,15.0,2.4,1.1,2.5,0.1,0.86,4.0,2.71916487596687
27.2,9.4,13.0,6.8,6.8,13.6,0.0,0.5,14.0,18.0,0.14,0.1,2.0,11.0,0.175,0.04,0.1,0.33,0.6,1.7,2.4,2.6,18.0,25.0,4.9,2.9,2.6,3.7,0.2,1.8,2.97122329330723
50.0,7.0,7.0,12.8,18.8,12.4,0.0,0.51,14.0,33.0,0.105,0.05,2.0,26.0,0.175,0.08,0.1,0.29,2.1,3.3,5.0,4.8,9.0,7.0,3.5,1.0,2.3,2.2,0.75,2.7,10.0010576906516
27.2,7.0,13.0,14.0,26.0,48.4,0.0,0.5,14.0,30.0,0.105,0.08,2.0,30.0,0.14,0.06,0.1,0.28,3.3,2.5,4.5,4.8,12.0,16.0,0.7,0.8,1.9,3.8,0.74,3.8,2.17118123366424
50.0,2.2,3.4,4.4,15.2,12.4,0.0,0.5,14.0,33.0,0.105,0.07,2.0,26.0,0.07,0.04,0.1,0.46,1.3,2.9,4.7,5.0,17.0,15.0,1.7,0.6,0.5,0.2,0.97,2.3,3.50788211225533
50.0,8.2,7.0,11.6,17.6,32.8,0.0,0.5,14.0,28.0,0.105,0.05,2.0,20.0,0.105,0.07,0.1,0.32,1.9,1.0,3.3,4.4,1.0,1.0,1.0,4.9,1.0,1.1,0.83,2.2,5.52572910595584
38.0,9.4,9.4,20.0,3.2,48.4,0.0,0.51,14.0,33.0,0.175,0.1,2.0,29.0,0.175,0.05,0.1,0.46,0.3,1.0,1.6,2.0,3.0,13.0,0.4,3.8,4.5,4.2,0.16,1.0,5.68175164642021
36.8,3.4,9.4,4.4,20.0,29.2,0.0,0.5,14.0,10.0,0.105,0.01,2.0,28.0,0.14,0.01,0.1,0.15,1.5,1.0,4.9,3.7,14.0,3.0,3.5,1.0,1.5,0.3,0.65,1.5,4.90596839665413
27.2,2.2,13.0,16.4,23.6,29.2,0.0,0.51,14.0,24.0,0.175,0.07,2.0,34.0,0.175,0.07,0.1,0.44,1.3,3.0,4.8,3.0,30.0,4.0,0.7,1.7,1.6,0.5,0.79,2.5,2.79895688260826
29.6,8.2,11.8,22.4,18.8,11.2,0.0,0.51,14.0,32.0,0.14,0.08,2.0,34.0,0.175,0.08,0.1,0.37,2.4,3.7,4.1,2.2,9.0,20.0,0.4,0.4,2.1,4.4,0.38,1.7,3.67170474235961
39.2,4.6,9.4,22.4,14.0,20.8,0.0,0.5,14.0,34.0,0.14,0.08,2.0,30.0,0.105,0.07,0.1,0.2,1.3,2.5,3.7,4.0,1.0,19.0,4.6,2.8,0.6,0.4,1.0,3.0,3.64305505941518
50.0,1.0,7.0,6.8,20.0,36.4,0.0,0.51,14.0,33.0,0.175,0.04,2.0,28.0,0.105,0.09,0.1,0.27,1.4,2.3,4.9,3.8,1.0,7.0,4.4,4.9,3.0,2.5,1.09,3.1,3.48681807350935
42.8,2.2,8.2,3.2,16.4,36.4,0.0,0.51,14.0,15.0,0.07,0.03,2.0,16.0,0.14,0.04,0.1,0.24,1.2,0.7,4.3,5.0,4.0,18.0,5.0,2.0,4.1,2.4,0.13,3.1,3.21866285889047
29.6,11.8,11.8,24.8,23.6,29.2,0.0,0.51,14.0,14.0,0.175,0.05,2.0,26.0,0.14,0.05,0.1,0.31,1.4,1.4,4.3,3.9,27.0,27.0,0.5,3.7,1.3,3.4,0.44,3.6,2.37843745531651
44.0,9.4,8.2,18.8,21.2,34.0,0.0,0.5,14.0,26.0,0.105,0.09,2.0,27.0,0.14,0.05,0.1,0.38,1.7,3.2,5.0,4.5,23.0,8.0,2.1,1.9,3.2,4.2,1.63,1.5,5.37941865012018
44.0,13.0,8.2,18.8,11.6,29.2,0.0,0.51,14.0,17.0,0.175,0.05,2.0,23.0,0.105,0.04,0.1,0.38,0.7,1.3,4.2,4.5,2.0,12.0,2.1,2.4,0.2,0.4,0.35,3.8,3.84413105644659
32.0,2.2,10.6,16.4,9.2,38.8,0.0,0.5,14.0,21.0,0.14,0.04,2.0,24.0,0.105,0.01,0.1,0.12,0.5,1.2,3.4,2.9,28.0,29.0,4.4,1.4,1.6,1.4,0.44,1.2,7.44947353503504
29.6,8.2,11.8,5.6,10.4,34.0,0.0,0.51,14.0,20.0,0.105,0.05,2.0,27.0,0.07,0.06,0.1,0.19,0.6,1.0,3.9,3.8,30.0,2.0,0.1,0.8,1.4,0.3,0.57,3.7,4.60861561343393
42.8,10.6,8.2,10.4,15.2,41.2,0.0,0.5,14.0,32.0,0.175,0.07,2.0,25.0,0.14,0.03,0.1,0.5,1.8,1.9,3.0,4.1,15.0,24.0,4.7,3.5,0.1,2.5,1.78,2.9,3.1914556626995
47.6,5.8,8.2,26.0,20.0,16.0,0.0,0.5,14.0,6.0,0.07,0.02,2.0,27.0,0.07,0.01,0.1,0.35,1.3,0.6,3.9,4.6,27.0,26.0,1.8,4.5,3.4,2.1,0.54,2.7,7.10903659811554
36.8,2.2,5.8,24.8,8.0,4.0,0.0,0.51,14.0,21.0,0.175,0.1,2.0,19.0,0.105,0.05,0.1,0.23,0.7,1.6,3.5,4.9,21.0,6.0,4.0,2.0,4.6,3.2,0.14,1.0,1.68657846544745
42.8,7.0,8.2,23.6,11.6,42.4,0.0,0.51,14.0,32.0,0.175,0.05,2.0,22.0,0.14,0.08,0.1,0.43,1.2,4.3,4.5,4.3,19.0,30.0,4.7,0.3,3.5,3.3,0.55,3.0,3.04000542219635
42.8,7.0,8.2,23.6,11.6,42.4,0.0,0.51,14.0,32.0,0.175,0.05,2.0,22.0,0.14,0.08,0.1,0.43,1.2,4.3,4.5,4.3,19.0,30.0,4.7,0.3,3.5,3.3,0.55,3.0,3.04000542219635
27.2,5.8,13.0,24.8,12.8,35.2,0.0,0.5,14.0,34.0,0.175,0.05,2.0,33.0,0.105,0.01,0.1,0.13,0.5,4.1,4.6,4.2,3.0,3.0,2.1,3.2,0.3,4.3,0.4,3.1,4.05348300696668
36.8,2.2,9.4,12.8,18.8,43.6,0.0,0.51,14.0,16.0,0.175,0.08,2.0,32.0,0.07,0.03,0.1,0.12,1.0,2.1,4.4,4.9,6.0,21.0,4.5,0.5,3.2,0.4,0.67,1.8,7.30450232136297
29.6,4.6,11.8,16.4,18.8,50.8,0.0,0.5,14.0,10.0,0.175,0.02,2.0,13.0,0.035,0.03,0.1,0.45,1.7,1.1,3.7,3.3,0.0,16.0,1.4,1.4,3.8,0.6,0.18,2.8,8.38232359816578
27.2,1.0,13.0,18.8,6.8,18.4,0.0,0.51,14.0,32.0,0.175,0.04,2.0,24.0,0.14,0.01,0.1,0.49,0.3,2.0,3.2,4.5,7.0,16.0,4.0,2.7,0.7,3.6,0.15,1.5,4.66663127838874
38.0,3.4,9.4,16.4,15.2,5.2,0.0,0.51,14.0,13.0,0.175,0.03,2.0,10.0,0.14,0.04,0.1,0.23,0.9,1.5,4.1,2.3,9.0,3.0,4.3,2.6,4.0,0.2,0.52,1.3,5.37814756902175
40.4,8.2,9.4,15.2,6.8,47.2,0.0,0.51,14.0,32.0,0.14,0.1,2.0,9.0,0.07,0.02,0.1,0.24,0.3,3.9,4.2,3.3,8.0,4.0,2.7,2.0,4.5,4.8,0.1,2.1,7.3821131453596
38.0,11.8,9.4,4.4,12.8,24.4,0.0,0.5,14.0,35.0,0.175,0.01,2.0,8.0,0.07,0.05,0.1,0.41,1.5,1.8,3.4,3.1,8.0,0.0,1.8,3.9,2.8,2.8,0.34,2.3,6.36844842622179
38.0,11.8,9.4,17.6,4.4,41.2,0.0,0.5,14.0,31.0,0.14,0.05,2.0,30.0,0.14,0.08,0.1,0.25,0.5,2.9,2.1,1.9,17.0,3.0,0.1,3.9,4.0,4.5,0.15,1.5,5.0595497474113
38.0,3.4,9.4,3.2,5.6,8.8,0.0,0.51,14.0,35.0,0.14,0.09,2.0,25.0,0.07,0.02,0.1,0.18,0.7,1.8,2.5,4.5,27.0,4.0,1.7,2.3,3.3,3.6,0.28,1.4,8.86021098521686
36.8,10.6,9.4,11.6,17.6,40.0,0.0,0.5,14.0,35.0,0.07,0.05,2.0,17.0,0.105,0.01,0.1,0.21,1.2,0.7,4.5,3.0,15.0,2.0,2.7,4.5,2.7,3.0,0.33,2.5,4.25421821213747
32.0,4.6,10.6,14.0,14.0,40.0,0.0,0.5,14.0,30.0,0.07,0.02,2.0,26.0,0.105,0.05,0.1,0.25,0.9,4.0,3.8,3.7,11.0,24.0,3.2,4.1,3.8,3.9,0.28,2.5,3.64266165681247
52.4,2.2,7.0,6.8,4.4,19.6,0.0,0.5,14.0,35.0,0.105,0.02,2.0,15.0,0.105,0.01,0.1,0.27,0.4,0.5,2.3,4.0,28.0,18.0,0.6,1.7,2.0,4.5,0.26,1.4,8.27201195733465
33.2,4.6,10.6,9.2,24.8,19.6,0.0,0.51,14.0,35.0,0.105,0.03,2.0,34.0,0.14,0.04,0.1,0.14,2.6,0.8,4.9,4.6,3.0,26.0,4.8,0.3,2.2,3.5,0.2,3.6,2.76394281828732
29.6,7.0,13.0,6.8,3.2,13.6,0.0,0.51,14.0,13.0,0.14,0.07,2.0,26.0,0.175,0.03,0.1,0.33,0.3,0.8,1.5,3.8,2.0,14.0,2.4,4.5,1.1,4.3,0.15,1.1,4.45983401719466
29.6,7.0,13.0,6.8,3.2,13.6,0.0,0.51,14.0,13.0,0.14,0.07,2.0,26.0,0.175,0.03,0.1,0.33,0.3,0.8,1.5,3.8,2.0,14.0,2.4,4.5,1.1,4.3,0.15,1.1,4.45983401719466
29.6,7.0,13.0,6.8,3.2,13.6,0.0,0.51,14.0,13.0,0.14,0.07,2.0,26.0,0.175,0.03,0.1,0.33,0.3,0.8,1.5,3.8,2.0,14.0,2.4,4.5,1.1,4.3,0.15,1.1,4.45983401719466
26.0,2.2,13.0,6.8,11.6,52.0,0.0,0.51,14.0,29.0,0.175,0.07,2.0,10.0,0.105,0.08,0.1,0.37,1.0,3.8,4.3,4.6,11.0,20.0,1.0,2.9,1.3,1.6,0.63,1.5,4.7578424622573
28.4,7.0,13.0,21.2,23.6,24.4,0.0,0.5,14.0,18.0,0.14,0.1,2.0,33.0,0.14,0.04,0.1,0.37,1.3,2.3,5.0,3.3,28.0,2.0,1.5,0.4,0.7,2.9,0.74,2.8,2.86634579760277
30.8,10.6,11.8,12.8,16.4,31.6,0.0,0.51,14.0,20.0,0.14,0.06,2.0,10.0,0.105,0.02,0.1,0.24,2.2,0.7,4.3,2.8,23.0,7.0,2.2,3.4,4.0,3.5,0.33,2.4,4.17780140186959
30.8,3.4,11.8,15.2,17.6,28.0,0.0,0.5,14.0,24.0,0.07,0.06,2.0,27.0,0.07,0.04,0.1,0.34,1.2,2.7,4.7,4.9,8.0,25.0,4.3,4.4,0.6,4.6,0.77,1.5,8.06354003196471
29.6,7.0,11.8,16.4,16.4,26.8,0.0,0.5,14.0,23.0,0.14,0.04,2.0,16.0,0.035,0.03,0.1,0.46,1.0,0.8,2.7,2.4,27.0,12.0,0.5,3.5,1.8,0.8,0.22,2.3,9.70260828629322
40.4,3.4,9.4,21.2,5.6,42.4,0.0,0.51,14.0,33.0,0.07,0.04,2.0,25.0,0.175,0.07,0.1,0.23,0.4,0.7,3.0,3.4,17.0,13.0,4.4,0.1,4.5,2.3,0.21,1.9,4.82196801901094
27.2,11.8,13.0,15.2,23.6,23.2,0.0,0.5,14.0,14.0,0.14,0.02,2.0,8.0,0.175,0.01,0.1,0.34,2.1,0.8,4.8,3.9,8.0,19.0,3.8,4.4,1.3,0.5,0.77,3.5,7.94008566659025
39.2,3.4,9.4,21.2,8.0,46.0,0.0,0.51,14.0,29.0,0.175,0.03,2.0,21.0,0.175,0.05,0.1,0.32,0.5,0.7,4.8,4.7,5.0,6.0,1.8,2.8,2.5,0.4,0.13,2.0,4.25193345765442
