w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,M1
35.6,9.4,2.2,12.8,17.6,25.6,0.0,0.51,14.0,35.0,0.105,0.03,2.0,18.0,0.07,0.06,0.1,0.39,1.3,2.6,4.6,3.9,1.0,8.0,3.9,2.6,0.6,0.4,0.36,1.9,123.9577853579
22.4,8.2,3.4,18.8,5.6,26.8,0.0,0.51,14.0,29.0,0.175,0.04,2.0,33.0,0.105,0.01,0.1,0.13,0.6,2.0,2.9,4.4,7.0,30.0,2.6,0.8,3.3,2.9,0.34,1.6,102.6357626392
14.0,3.4,5.8,12.8,20.0,7.6,0.0,0.5,14.0,11.0,0.105,0.08,2.0,18.0,0.07,0.05,0.1,0.45,2.6,0.5,4.0,4.3,7.0,21.0,0.9,4.4,3.1,2.7,0.13,2.2,38.8323637154163
14.0,3.4,5.8,8.0,18.8,23.2,0.0,0.5,14.0,27.0,0.14,0.1,2.0,6.0,0.14,0.1,0.1,0.22,1.5,3.3,5.0,2.6,11.0,13.0,3.9,4.8,4.4,3.6,0.1,1.5,30.8588665555492
34.4,5.8,2.2,10.4,26.0,13.6,0.0,0.51,14.0,29.0,0.105,0.04,2.0,21.0,0.07,0.07,0.1,0.09,1.7,2.4,4.4,4.6,28.0,28.0,1.9,4.1,4.9,3.2,0.33,4.3,91.4801983454517
22.4,8.2,3.4,18.8,17.6,43.6,0.0,0.5,14.0,31.0,0.175,0.09,2.0,20.0,0.105,0.1,0.1,0.48,1.3,1.2,4.1,4.6,17.0,10.0,4.5,1.8,4.3,4.6,0.6,3.6,94.430743896843
14.0,9.4,5.8,5.6,17.6,48.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,9.0,0.07,0.01,0.1,0.26,2.0,3.1,5.0,3.9,4.0,14.0,1.0,0.4,3.5,3.1,0.54,1.5,30.9460315459551
22.4,8.2,3.4,10.4,9.2,34.0,0.0,0.5,14.0,18.0,0.105,0.07,2.0,24.0,0.14,0.07,0.1,0.33,0.9,1.2,3.5,4.9,3.0,22.0,0.3,1.8,2.2,0.8,0.59,2.9,74.3220681431779
6.8,10.6,11.8,26.0,5.6,5.2,0.0,0.51,14.0,27.0,0.175,0.07,2.0,16.0,0.175,0.01,0.1,0.22,0.6,1.4,4.1,4.0,26.0,14.0,2.0,0.2,1.7,3.9,0.21,1.2,47.3698293372345
35.6,13.0,2.2,12.8,12.8,7.6,0.0,0.51,14.0,30.0,0.035,0.01,2.0,25.0,0.105,0.02,0.1,0.38,1.1,0.4,4.2,3.5,10.0,7.0,2.0,0.2,3.4,2.6,0.32,1.6,145.210047551842
23.6,10.6,3.4,16.4,9.2,42.4,0.0,0.51,14.0,30.0,0.175,0.02,2.0,26.0,0.105,0.08,0.1,0.37,1.1,3.5,4.5,2.9,24.0,18.0,0.4,2.6,1.1,4.6,0.83,2.7,104.913829131035
36.8,2.2,2.2,3.2,14.0,30.4,0.0,0.51,14.0,19.0,0.175,0.08,2.0,13.0,0.07,0.04,0.1,0.35,1.7,1.8,3.2,2.4,26.0,11.0,0.9,2.6,4.4,1.6,1.35,2.2,39.1811432794542
6.8,4.6,11.8,20.0,15.2,42.4,0.0,0.51,14.0,33.0,0.14,0.04,2.0,15.0,0.07,0.04,0.1,0.5,1.9,1.1,3.8,3.8,19.0,13.0,2.6,4.7,2.3,4.8,0.34,2.1,26.2678312148088
36.8,1.0,2.2,3.2,20.0,8.8,0.0,0.5,14.0,26.0,0.105,0.04,2.0,9.0,0.105,0.03,0.1,0.14,1.9,1.8,3.3,3.8,13.0,20.0,1.2,2.5,1.7,0.6,1.12,2.9,32.8892438977791
8.0,5.8,10.6,20.0,5.6,34.0,0.0,0.5,14.0,24.0,0.14,0.06,2.0,24.0,0.14,0.04,0.1,0.22,0.7,2.2,2.9,4.1,23.0,14.0,1.1,2.9,2.1,2.9,0.5,1.1,34.6286987383537
9.2,5.8,9.4,22.4,14.0,38.8,0.0,0.5,14.0,21.0,0.105,0.03,2.0,12.0,0.07,0.02,0.1,0.36,1.8,1.7,2.5,2.4,7.0,1.0,4.3,1.3,2.9,4.8,0.46,2.0,39.6491907948537
36.8,3.4,2.2,18.8,18.8,43.6,0.0,0.5,14.0,26.0,0.105,0.08,2.0,15.0,0.035,0.01,0.1,0.27,1.0,1.6,3.5,4.6,27.0,14.0,3.2,4.1,1.4,0.8,0.76,2.8,95.9430998683948
17.6,13.0,4.6,6.8,14.0,20.8,0.0,0.51,14.0,33.0,0.07,0.07,2.0,24.0,0.07,0.03,0.1,0.17,1.7,1.8,4.5,3.9,19.0,30.0,2.3,2.1,3.9,4.6,0.63,3.4,49.917035942425
11.6,9.4,7.0,26.0,10.4,14.8,0.0,0.51,14.0,29.0,0.14,0.02,2.0,23.0,0.105,0.04,0.1,0.15,1.0,1.9,3.7,1.6,11.0,0.0,2.6,1.0,1.3,2.9,0.4,1.0,69.6041775204715
23.6,13.0,3.4,22.4,24.8,52.0,0.0,0.51,14.0,31.0,0.07,0.06,2.0,25.0,0.105,0.1,0.1,0.27,1.7,3.1,4.4,3.5,19.0,6.0,2.0,1.3,3.7,2.0,0.44,3.1,114.701370074373
23.6,13.0,3.4,21.2,22.4,10.0,0.0,0.5,14.0,27.0,0.175,0.06,2.0,13.0,0.07,0.03,0.1,0.49,2.6,2.1,4.5,5.0,17.0,23.0,2.5,1.8,3.9,0.5,0.11,3.7,124.47191169918
11.6,11.8,7.0,5.6,21.2,17.2,0.0,0.51,14.0,35.0,0.14,0.05,2.0,15.0,0.07,0.07,0.1,0.2,1.5,3.3,4.9,4.9,16.0,3.0,2.0,0.4,0.8,0.3,1.26,4.8,29.107216079846
35.6,9.4,2.2,21.2,24.8,38.8,0.0,0.51,14.0,27.0,0.14,0.09,2.0,20.0,0.035,0.01,0.1,0.37,1.4,1.4,5.0,4.1,4.0,28.0,3.4,4.3,0.9,0.6,0.51,3.2,143.716623463405
11.6,4.6,7.0,24.8,12.8,43.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,22.0,0.175,0.05,0.1,0.23,1.6,1.6,3.4,3.9,29.0,5.0,2.0,2.3,3.0,3.0,1.21,1.1,43.7531414413315
11.6,4.6,7.0,24.8,12.8,43.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,22.0,0.175,0.05,0.1,0.23,1.6,1.6,3.4,3.9,29.0,5.0,2.0,2.3,3.0,3.0,1.21,1.1,43.7531414413315
11.6,4.6,7.0,24.8,12.8,43.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,22.0,0.175,0.05,0.1,0.23,1.6,1.6,3.4,3.9,29.0,5.0,2.0,2.3,3.0,3.0,1.21,1.1,43.7531414413315
36.8,4.6,2.2,16.4,9.2,8.8,0.0,0.5,14.0,27.0,0.07,0.02,2.0,28.0,0.105,0.02,0.1,0.48,1.1,0.6,4.6,4.8,15.0,22.0,2.4,0.1,1.2,4.6,0.37,4.2,117.481198659903
9.2,11.8,9.4,24.8,3.2,38.8,0.0,0.51,14.0,26.0,0.105,0.04,2.0,19.0,0.175,0.01,0.1,0.29,0.3,2.9,2.0,1.7,30.0,28.0,0.3,1.4,0.6,2.8,0.28,1.1,59.3986698682581
23.6,10.6,3.4,9.2,21.2,6.4,0.0,0.51,14.0,6.0,0.105,0.02,2.0,19.0,0.14,0.03,0.1,0.13,1.1,0.4,4.0,4.7,23.0,21.0,4.4,3.0,2.9,2.2,0.37,3.7,78.0827599741696
36.8,7.0,2.2,26.0,16.4,24.4,0.0,0.5,14.0,30.0,0.035,0.03,2.0,25.0,0.07,0.06,0.1,0.26,1.2,1.2,3.9,3.2,19.0,4.0,4.7,3.8,1.5,1.8,0.44,2.6,152.621276697264
14.0,3.4,5.8,15.2,20.0,20.8,0.0,0.51,14.0,18.0,0.14,0.04,2.0,18.0,0.105,0.05,0.1,0.42,1.5,2.0,4.4,4.8,29.0,19.0,2.0,4.7,4.7,3.7,0.61,1.8,43.2548309481022
36.8,4.6,2.2,10.4,8.0,12.4,0.0,0.5,14.0,20.0,0.105,0.08,2.0,6.0,0.14,0.01,0.1,0.31,0.4,1.3,4.7,3.8,22.0,7.0,4.2,4.1,2.6,0.8,0.32,1.9,100.234288365481
14.0,8.2,5.8,17.6,3.2,49.6,0.0,0.5,14.0,25.0,0.07,0.02,2.0,14.0,0.105,0.04,0.1,0.29,0.4,3.0,1.8,4.3,7.0,30.0,4.4,0.3,3.7,4.4,0.13,1.2,60.7575090325531
17.6,11.8,4.6,8.0,10.4,7.6,0.0,0.51,14.0,30.0,0.14,0.08,2.0,20.0,0.14,0.1,0.1,0.4,0.8,3.8,4.3,4.7,28.0,28.0,1.3,2.2,1.4,3.9,0.21,3.0,59.1960634836282
23.6,13.0,3.4,17.6,22.4,22.0,0.0,0.5,14.0,21.0,0.14,0.02,2.0,19.0,0.105,0.06,0.1,0.25,2.2,1.3,4.2,4.7,21.0,3.0,1.0,4.1,0.5,2.6,1.21,4.1,110.698833717265
36.8,10.6,2.2,12.8,22.4,28.0,0.0,0.51,14.0,27.0,0.175,0.06,2.0,7.0,0.07,0.01,0.1,0.32,1.8,3.5,4.8,3.1,6.0,5.0,0.4,0.3,3.7,3.7,1.63,2.6,127.037635363623
38.0,11.8,2.2,8.0,5.6,36.4,0.0,0.5,14.0,35.0,0.14,0.07,2.0,26.0,0.105,0.03,0.1,0.39,0.7,2.7,3.0,3.5,9.0,2.0,1.5,2.0,0.9,3.7,0.47,1.4,114.004925676179
23.6,8.2,3.4,6.8,8.0,42.4,0.0,0.51,14.0,29.0,0.14,0.08,2.0,18.0,0.105,0.07,0.1,0.15,0.4,2.0,3.3,1.9,25.0,26.0,4.1,1.4,0.7,2.2,0.2,1.1,57.9270379588368
23.6,10.6,3.4,24.8,17.6,46.0,0.0,0.5,14.0,20.0,0.175,0.02,2.0,16.0,0.14,0.03,0.1,0.14,1.9,1.3,4.5,3.7,15.0,14.0,3.0,3.6,4.2,4.2,0.34,1.3,119.95691525576
38.0,8.2,2.2,17.6,8.0,5.2,0.0,0.5,14.0,10.0,0.175,0.1,2.0,29.0,0.07,0.01,0.1,0.36,0.7,1.0,3.1,4.3,26.0,10.0,1.0,4.8,2.9,2.4,0.3,2.0,171.060080444373
16.4,2.2,4.6,10.4,12.8,44.8,0.0,0.5,14.0,32.0,0.175,0.06,2.0,15.0,0.105,0.01,0.1,0.41,1.2,1.2,4.8,4.3,27.0,13.0,1.7,4.7,0.1,3.2,0.72,3.0,31.9663498581547
16.4,2.2,4.6,10.4,12.8,44.8,0.0,0.5,14.0,32.0,0.175,0.06,2.0,15.0,0.105,0.01,0.1,0.41,1.2,1.2,4.8,4.3,27.0,13.0,1.7,4.7,0.1,3.2,0.72,3.0,31.9663498581547
16.4,2.2,4.6,10.4,12.8,44.8,0.0,0.5,14.0,32.0,0.175,0.06,2.0,15.0,0.105,0.01,0.1,0.41,1.2,1.2,4.8,4.3,27.0,13.0,1.7,4.7,0.1,3.2,0.72,3.0,31.9663498581547
10.4,9.4,8.2,10.4,16.4,13.6,0.0,0.51,14.0,24.0,0.105,0.04,2.0,10.0,0.175,0.05,0.1,0.41,1.7,2.6,3.4,4.8,6.0,6.0,3.6,2.8,4.9,4.7,0.75,1.6,39.6812269474835
11.6,10.6,7.0,20.0,14.0,30.4,0.0,0.5,14.0,30.0,0.14,0.01,2.0,12.0,0.105,0.07,0.1,0.31,0.9,1.7,4.3,2.8,6.0,10.0,2.1,2.6,2.4,1.3,0.3,2.5,61.9155382805624
11.6,5.8,7.0,17.6,9.2,6.4,0.0,0.51,14.0,23.0,0.105,0.03,2.0,31.0,0.105,0.07,0.1,0.44,0.8,2.1,2.4,4.2,16.0,10.0,0.7,4.5,0.2,0.2,0.53,1.6,50.3693964508279
11.6,5.8,7.0,17.6,9.2,6.4,0.0,0.51,14.0,23.0,0.105,0.03,2.0,31.0,0.105,0.07,0.1,0.44,0.8,2.1,2.4,4.2,16.0,10.0,0.7,4.5,0.2,0.2,0.53,1.6,50.3693964508279
11.6,5.8,7.0,17.6,9.2,6.4,0.0,0.51,14.0,23.0,0.105,0.03,2.0,31.0,0.105,0.07,0.1,0.44,0.8,2.1,2.4,4.2,16.0,10.0,0.7,4.5,0.2,0.2,0.53,1.6,50.3693964508279
39.2,9.4,2.2,11.6,5.6,50.8,0.0,0.5,14.0,35.0,0.175,0.02,2.0,32.0,0.035,0.02,0.1,0.14,0.5,2.6,3.5,4.8,14.0,17.0,1.3,5.0,0.4,2.8,0.34,1.0,133.677315959183
14.0,1.0,5.8,9.2,15.2,31.6,0.0,0.51,14.0,25.0,0.14,0.06,2.0,32.0,0.14,0.06,0.1,0.28,1.5,1.4,3.8,3.0,1.0,4.0,4.4,0.1,4.7,3.1,0.13,2.6,19.0866588772631
24.8,4.6,3.4,4.4,21.2,26.8,0.0,0.5,14.0,30.0,0.105,0.05,2.0,15.0,0.07,0.03,0.1,0.35,2.1,3.7,4.9,4.1,15.0,8.0,3.5,0.3,0.4,3.7,0.67,3.4,40.366881014272
14.0,13.0,5.8,22.4,9.2,28.0,0.0,0.51,14.0,33.0,0.105,0.08,2.0,22.0,0.105,0.03,0.1,0.4,1.0,2.6,3.1,2.3,0.0,30.0,4.3,1.9,2.4,3.1,0.55,1.5,85.8104447943438
17.6,2.2,4.6,12.8,15.2,17.2,0.0,0.51,14.0,25.0,0.14,0.1,2.0,28.0,0.105,0.06,0.1,0.32,0.6,1.8,4.5,3.6,17.0,1.0,4.3,0.1,0.2,4.5,0.55,3.5,39.7926294489309
17.6,5.8,4.6,8.0,11.6,41.2,0.0,0.51,14.0,29.0,0.07,0.04,2.0,15.0,0.105,0.03,0.1,0.22,1.1,1.7,5.0,4.5,27.0,11.0,0.5,4.7,2.1,5.0,0.54,3.2,44.2702034264413
24.8,7.0,3.4,5.6,9.2,43.6,0.0,0.51,14.0,35.0,0.175,0.05,2.0,14.0,0.105,0.08,0.1,0.3,1.1,0.9,3.6,4.2,4.0,17.0,3.4,1.8,0.8,3.1,0.25,3.2,51.2327668004931
14.0,2.2,5.8,24.8,15.2,41.2,0.0,0.5,14.0,24.0,0.175,0.02,2.0,29.0,0.14,0.1,0.1,0.45,2.0,2.2,4.3,2.5,17.0,27.0,1.1,1.8,3.7,4.5,0.65,1.0,34.5223736304261
14.0,2.2,5.8,24.8,15.2,41.2,0.0,0.5,14.0,24.0,0.175,0.02,2.0,29.0,0.14,0.1,0.1,0.45,2.0,2.2,4.3,2.5,17.0,27.0,1.1,1.8,3.7,4.5,0.65,1.0,34.5223736304261
14.0,2.2,5.8,24.8,15.2,41.2,0.0,0.5,14.0,24.0,0.175,0.02,2.0,29.0,0.14,0.1,0.1,0.45,2.0,2.2,4.3,2.5,17.0,27.0,1.1,1.8,3.7,4.5,0.65,1.0,34.5223736304261
18.8,11.8,2.2,8.0,8.0,37.6,0.0,0.51,14.0,31.0,0.035,0.03,2.0,12.0,0.105,0.04,0.1,0.31,0.9,2.8,4.3,4.9,17.0,19.0,4.2,3.5,4.2,2.3,0.42,3.2,110.276950295009
18.8,11.8,2.2,8.0,8.0,37.6,0.0,0.51,14.0,31.0,0.035,0.03,2.0,12.0,0.105,0.04,0.1,0.31,0.9,2.8,4.3,4.9,17.0,19.0,4.2,3.5,4.2,2.3,0.42,3.2,110.276950295009
18.8,11.8,2.2,8.0,8.0,37.6,0.0,0.51,14.0,31.0,0.035,0.03,2.0,12.0,0.105,0.04,0.1,0.31,0.9,2.8,4.3,4.9,17.0,19.0,4.2,3.5,4.2,2.3,0.42,3.2,110.276950295009
10.4,4.6,8.2,12.8,14.0,25.6,0.0,0.51,14.0,30.0,0.14,0.09,2.0,30.0,0.105,0.08,0.1,0.49,1.4,4.0,4.5,1.6,22.0,25.0,1.1,0.7,2.4,1.9,0.87,1.4,33.0273624813066
18.8,11.8,4.6,26.0,5.6,46.0,0.0,0.51,14.0,21.0,0.175,0.04,2.0,26.0,0.105,0.04,0.1,0.43,0.3,1.3,1.7,4.5,2.0,2.0,2.7,1.1,3.6,0.4,0.25,1.6,115.1547623298
8.0,2.2,10.6,4.4,22.4,46.0,0.0,0.51,14.0,16.0,0.14,0.01,2.0,34.0,0.105,0.01,0.1,0.18,2.4,1.2,3.8,4.5,26.0,20.0,1.6,2.5,1.5,4.9,0.82,3.5,11.1964268178706
11.6,4.6,7.0,21.2,16.4,4.0,0.0,0.51,14.0,20.0,0.14,0.05,2.0,22.0,0.175,0.02,0.1,0.45,0.8,2.2,4.5,2.7,23.0,6.0,2.1,1.5,2.3,1.7,0.54,2.3,48.4026828958642
8.0,13.0,10.6,17.6,12.8,31.6,0.0,0.5,14.0,30.0,0.175,0.04,2.0,34.0,0.175,0.01,0.1,0.18,0.9,0.5,4.5,4.6,18.0,25.0,2.4,3.3,4.4,0.1,0.28,2.5,44.5100799348362
36.8,2.2,2.2,26.0,24.8,52.0,0.0,0.51,14.0,32.0,0.14,0.1,2.0,18.0,0.105,0.01,0.1,0.38,3.1,1.7,5.0,3.5,26.0,3.0,2.2,4.1,4.3,3.0,1.47,3.2,75.827707934396
14.0,9.4,5.8,26.0,15.2,42.4,0.0,0.51,14.0,33.0,0.175,0.04,2.0,18.0,0.14,0.04,0.1,0.39,1.0,1.0,3.1,4.8,9.0,12.0,2.9,3.6,4.1,4.7,0.81,2.3,78.9247899988428
17.6,2.2,4.6,17.6,21.2,34.0,0.0,0.51,14.0,35.0,0.105,0.07,2.0,9.0,0.175,0.05,0.1,0.42,2.3,1.8,5.0,4.3,13.0,28.0,4.9,1.3,5.0,1.4,0.22,3.4,39.8786051045565
38.0,5.8,2.2,15.2,23.6,46.0,0.0,0.5,14.0,11.0,0.105,0.07,2.0,10.0,0.035,0.03,0.1,0.05,2.9,0.9,4.4,4.3,26.0,23.0,4.1,3.3,3.4,0.4,0.67,3.6,109.37987592239
17.6,8.2,4.6,21.2,9.2,38.8,0.0,0.51,14.0,33.0,0.07,0.01,2.0,35.0,0.175,0.05,0.1,0.26,0.9,1.4,3.1,4.8,7.0,17.0,1.5,2.9,5.0,3.6,0.59,2.1,83.190028929109
36.8,1.0,2.2,20.0,8.0,37.6,0.0,0.51,14.0,35.0,0.14,0.02,2.0,13.0,0.07,0.03,0.1,0.4,1.0,2.7,3.5,3.8,25.0,29.0,4.2,1.6,0.3,1.4,0.6,1.7,48.6811548366316
24.8,2.2,3.4,8.0,17.6,49.6,0.0,0.51,14.0,16.0,0.07,0.04,2.0,24.0,0.105,0.01,0.1,0.39,2.2,0.8,3.7,2.2,25.0,30.0,2.2,3.4,1.7,3.1,0.29,1.7,40.4068435428459
18.8,8.2,4.6,23.6,8.0,19.6,0.0,0.51,14.0,9.0,0.14,0.03,2.0,17.0,0.105,0.05,0.1,0.38,0.5,1.2,2.6,3.9,5.0,9.0,3.5,4.7,1.2,4.7,0.3,1.7,98.1927221350733
9.2,8.2,9.4,6.8,12.8,20.8,0.0,0.51,14.0,25.0,0.175,0.08,2.0,19.0,0.105,0.06,0.1,0.25,0.9,3.2,4.2,3.7,11.0,19.0,1.9,2.6,1.8,5.0,0.33,1.3,25.7948033093086
6.8,8.2,13.0,3.2,12.8,32.8,0.0,0.51,14.0,23.0,0.07,0.06,2.0,28.0,0.175,0.04,0.1,0.26,0.6,2.9,4.8,3.8,10.0,1.0,4.9,1.3,2.9,2.7,0.36,2.2,10.4429224238655
38.0,3.4,2.2,6.8,6.8,50.8,0.0,0.51,14.0,18.0,0.105,0.08,2.0,14.0,0.105,0.07,0.1,0.39,0.8,1.6,3.4,2.2,21.0,2.0,1.5,4.2,4.8,2.7,0.69,1.8,67.828996882524
24.8,4.6,3.4,4.4,3.2,41.2,0.0,0.5,14.0,23.0,0.175,0.1,2.0,6.0,0.14,0.02,0.1,0.24,0.4,2.9,1.8,4.6,1.0,28.0,0.9,4.2,0.9,3.8,0.22,1.1,40.2046711834954
8.0,4.6,10.6,6.8,11.6,8.8,0.0,0.51,14.0,29.0,0.105,0.09,2.0,30.0,0.035,0.01,0.1,0.36,1.4,3.0,4.8,4.1,4.0,25.0,3.2,3.6,0.3,0.7,0.48,2.7,19.6314134593775
17.6,2.2,4.6,26.0,18.8,29.2,0.0,0.51,14.0,15.0,0.105,0.04,2.0,26.0,0.14,0.1,0.1,0.41,1.9,1.2,4.3,4.7,30.0,25.0,4.7,3.0,4.4,3.3,0.48,1.5,45.1935822926382
38.0,10.6,2.2,8.0,11.6,11.2,0.0,0.5,14.0,20.0,0.175,0.07,2.0,11.0,0.14,0.09,0.1,0.31,1.5,0.7,4.0,3.2,30.0,19.0,3.9,4.9,4.4,3.7,0.52,1.7,114.709288396235
38.0,11.8,2.2,14.0,11.6,24.4,0.0,0.51,14.0,29.0,0.07,0.01,2.0,26.0,0.07,0.01,0.1,0.26,1.2,2.5,4.7,3.0,23.0,18.0,3.1,2.6,1.1,3.0,0.93,1.7,154.495447882074
38.0,11.8,2.2,14.0,11.6,24.4,0.0,0.51,14.0,29.0,0.07,0.01,2.0,26.0,0.07,0.01,0.1,0.26,1.2,2.5,4.7,3.0,23.0,18.0,3.1,2.6,1.1,3.0,0.93,1.7,154.495447882074
38.0,11.8,2.2,14.0,11.6,24.4,0.0,0.51,14.0,29.0,0.07,0.01,2.0,26.0,0.07,0.01,0.1,0.26,1.2,2.5,4.7,3.0,23.0,18.0,3.1,2.6,1.1,3.0,0.93,1.7,154.495447882074
10.4,13.0,8.2,24.8,24.8,35.2,0.0,0.51,14.0,27.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.35,2.8,1.5,4.1,4.4,29.0,0.0,1.0,4.4,4.3,0.1,1.03,3.8,64.9047079410523
10.4,13.0,8.2,24.8,24.8,35.2,0.0,0.51,14.0,27.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.35,2.8,1.5,4.1,4.4,29.0,0.0,1.0,4.4,4.3,0.1,1.03,3.8,64.9047079410523
10.4,13.0,8.2,24.8,24.8,35.2,0.0,0.51,14.0,27.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.35,2.8,1.5,4.1,4.4,29.0,0.0,1.0,4.4,4.3,0.1,1.03,3.8,64.9047079410523
10.4,10.6,8.2,24.8,3.2,14.8,0.0,0.51,14.0,23.0,0.175,0.02,2.0,24.0,0.105,0.03,0.1,0.46,0.4,2.6,2.0,1.3,13.0,24.0,1.1,4.3,2.3,5.0,0.25,1.0,66.8759083488923
9.2,9.4,9.4,12.8,8.0,48.4,0.0,0.5,14.0,34.0,0.175,0.02,2.0,13.0,0.14,0.08,0.1,0.21,1.0,2.1,3.2,3.5,1.0,12.0,2.2,5.0,3.0,2.6,0.69,2.6,36.6000679617874
26.0,4.6,3.4,21.2,14.0,43.6,0.0,0.51,14.0,15.0,0.07,0.03,2.0,33.0,0.07,0.01,0.1,0.24,1.2,1.5,4.6,3.8,14.0,16.0,2.5,0.1,3.4,4.1,0.4,2.9,86.6565716386202
24.8,4.6,3.4,16.4,4.4,52.0,0.0,0.51,14.0,19.0,0.175,0.07,2.0,16.0,0.175,0.02,0.1,0.33,0.4,0.4,2.8,1.9,18.0,21.0,0.2,0.4,3.0,4.8,0.28,1.2,77.8950438270959
18.8,4.6,4.6,15.2,12.8,30.4,0.0,0.51,14.0,35.0,0.14,0.01,2.0,20.0,0.07,0.03,0.1,0.29,1.5,4.5,2.7,3.6,9.0,5.0,1.0,1.8,2.9,3.6,0.69,2.1,59.2655785558174
18.8,4.6,4.6,15.2,12.8,30.4,0.0,0.51,14.0,35.0,0.14,0.01,2.0,20.0,0.07,0.03,0.1,0.29,1.5,4.5,2.7,3.6,9.0,5.0,1.0,1.8,2.9,3.6,0.69,2.1,59.2655785558174
18.8,4.6,4.6,15.2,12.8,30.4,0.0,0.51,14.0,35.0,0.14,0.01,2.0,20.0,0.07,0.03,0.1,0.29,1.5,4.5,2.7,3.6,9.0,5.0,1.0,1.8,2.9,3.6,0.69,2.1,59.2655785558174
39.2,8.2,2.2,9.2,5.6,5.2,0.0,0.5,14.0,19.0,0.14,0.06,2.0,32.0,0.14,0.03,0.1,0.17,0.6,2.6,3.9,3.8,15.0,4.0,2.2,1.8,4.3,3.1,0.16,1.2,126.947846920589
39.2,8.2,2.2,9.2,5.6,5.2,0.0,0.5,14.0,19.0,0.14,0.06,2.0,32.0,0.14,0.03,0.1,0.17,0.6,2.6,3.9,3.8,15.0,4.0,2.2,1.8,4.3,3.1,0.16,1.2,126.947846920589
39.2,8.2,2.2,9.2,5.6,5.2,0.0,0.5,14.0,19.0,0.14,0.06,2.0,32.0,0.14,0.03,0.1,0.17,0.6,2.6,3.9,3.8,15.0,4.0,2.2,1.8,4.3,3.1,0.16,1.2,126.947846920589
9.2,13.0,9.4,24.8,5.6,53.2,0.0,0.51,14.0,5.0,0.14,0.01,2.0,35.0,0.175,0.05,0.1,0.28,0.5,0.2,2.3,2.5,19.0,13.0,0.3,0.3,0.9,0.7,0.12,1.3,58.0571430403273
11.6,7.0,7.0,26.0,12.8,49.6,0.0,0.51,14.0,33.0,0.14,0.1,2.0,19.0,0.14,0.03,0.1,0.22,1.7,1.3,4.8,4.1,12.0,11.0,0.8,3.8,4.3,2.5,0.29,1.3,56.7230157605302
18.8,9.4,4.6,8.0,24.8,48.4,0.0,0.51,14.0,13.0,0.105,0.01,2.0,15.0,0.105,0.02,0.1,0.27,1.9,1.0,4.7,3.6,8.0,30.0,4.9,3.4,0.7,4.3,0.57,2.9,51.7993545354107
38.0,7.0,2.2,8.0,21.2,17.2,0.0,0.5,14.0,20.0,0.14,0.06,2.0,31.0,0.07,0.02,0.1,0.26,0.9,2.1,3.9,4.9,9.0,6.0,1.0,2.8,0.2,2.0,0.74,3.8,99.006338018071
39.2,2.2,2.2,4.4,16.4,19.6,0.0,0.51,14.0,14.0,0.175,0.08,2.0,22.0,0.175,0.06,0.1,0.43,2.2,1.3,5.0,3.8,5.0,18.0,1.7,0.7,1.2,1.0,0.14,3.1,50.666425253206
18.8,9.4,4.6,26.0,26.0,38.8,0.0,0.51,14.0,32.0,0.14,0.02,2.0,26.0,0.105,0.07,0.1,0.35,2.6,4.0,4.8,4.8,20.0,10.0,4.6,0.4,0.3,3.0,0.45,4.2,92.7273317962148
24.8,4.6,3.4,10.4,14.0,52.0,0.0,0.51,14.0,23.0,0.175,0.09,2.0,19.0,0.105,0.04,0.1,0.26,1.2,2.1,2.9,3.1,20.0,14.0,4.5,1.4,2.1,4.3,0.16,1.4,63.6703294408193
36.8,5.8,2.2,22.4,24.8,47.2,0.0,0.5,14.0,9.0,0.14,0.09,2.0,25.0,0.105,0.03,0.1,0.17,1.6,0.9,4.1,4.8,15.0,3.0,0.5,1.4,2.4,3.0,0.44,3.5,126.70252468201
18.8,13.0,4.6,9.2,23.6,19.6,0.0,0.5,14.0,33.0,0.175,0.03,2.0,14.0,0.035,0.02,0.1,0.25,1.8,2.8,5.0,3.3,30.0,18.0,0.6,1.2,4.4,4.7,0.62,3.2,65.0933982142666
40.4,4.6,2.2,6.8,15.2,43.6,0.0,0.51,14.0,15.0,0.175,0.08,2.0,30.0,0.14,0.09,0.1,0.39,0.6,2.0,5.0,2.8,16.0,5.0,4.4,2.2,4.6,3.1,0.36,2.5,79.6030817666784
9.2,7.0,9.4,14.0,23.6,36.4,0.0,0.51,14.0,32.0,0.175,0.04,2.0,17.0,0.14,0.04,0.1,0.11,2.8,2.1,4.1,4.3,2.0,9.0,0.6,5.0,2.9,1.0,0.29,3.2,35.448866277703
